Chi2   rChi2   BIC   AIC    Qichtot    Qimtot  R[0]  R[1]  R[2]  R[3]  R[4]  R[5]  R[6]  R[7]  R[8]  R[9]  R[10]  R[11]  Q0ch    Q1ch    Q2ch    Q3ch    Q4ch    Q5ch    Q6ch    Q7ch    Q8ch    Q9ch    Q10ch    Q11ch    Q0m    Q1m    Q2m    Q3m    Q4m    Q5m    Q6m    Q7m    Q8m    Q9m    Q10m    Q11m
455.745 1.94763 213.044 170.362 1 1 0.2 0.5 0.8 1.3 1.7 2.1 2.3 2.9 3.6 4.4 4.3 4.3 0.0498936 0.108407 0.237914 0.245121 0.141398 0.0410392 0.0953257 0.0567896 0.0241037 5.49478e-06 2.53541e-06 4.23191e-07 0.0866912 0.0911709 0.219154 0.234741 0.108557 0.121699 0.0245522 0.0702535 0.0235613 0.01718 0.00237191 6.88034e-05
454.799 1.94359 212.506 169.824 1 1 0.2 0.6 0.7 1.1 1.5 1.6 2.2 2.8 3.4 3.8 4 5.3 0.0571649 0.14539 0.112193 0.214429 0.11259 0.128157 0.139142 0.0577025 0.0286701 0.000191894 0.00437005 8.55157e-08 0.100669 0.142903 0.0431622 0.261616 0.0784301 0.11813 0.142054 0.0686705 0.000144369 0.0282444 0.0105571 0.00541873
462.703 1.97736 216.969 174.287 1 1 0.0001 0.6 0.6 1.1 1.4 1.7 2.2 2.8 3.5 3.7 4 5.2 0.035398 0.182346 0.0824577 0.219366 0.126496 0.136147 0.122643 0.0659667 0.0285468 0.000587842 4.47888e-05 3.17962e-09 0.0663551 0.238654 0.00290659 0.171007 0.212188 0.0492265 0.151541 0.062052 0.00842222 0.0126986 0.01909 0.00586064
454.107 1.94063 212.112 169.43 1 1 0.2 0.5 0.7 1 1.4 1.7 2.2 2.7 3.4 3.7 4.1 5.2 0.0471139 0.112403 0.116634 0.204298 0.171667 0.133176 0.111401 0.0653487 0.0348293 3.17012e-07 0.00312938 2.3463e-11 0.101679 0.055404 0.118775 0.201826 0.175831 0.10815 0.112325 0.0787443 0.00428611 0.0289237 0.00962637 0.00442993
552.56 2.36137 262.935 220.253 1 1 0.0001 0.5 0.9 1.2 1.4 1.7 2.1 2.5 3.1 3.7 3.5 5.2 0.0671718 0.135423 0.130821 0.234329 0.056437 0.185595 0.0763001 0.0220778 0.0820902 3.54651e-06 0.00975142 5.05758e-07 0.0557685 0.176187 0.154178 0.131332 0.146647 0.0790258 0.0913633 0.0901765 0.0225257 0.0272789 0.00272695 0.0227912
459.53 1.9638 215.186 172.504 1 1 0.2 0.5 0.6 1 1.3 1.6 2.1 2.5 3.2 3.8 4 4.3 0.0454713 0.0898787 0.108311 0.255711 0.0571642 0.218712 0.083106 0.0885123 0.0437499 0.00777927 0.000245431 0.0013589 0.0950827 0.0476752 0.109875 0.213169 0.125966 0.154228 0.0929545 0.0962527 0.037156 0.00392509 0.0237154 1.4245e-06
454.215 1.94109 212.173 169.491 1 1 0.2 0.5 0.7 1 1.4 1.5 2.1 2.7 3.4 3.7 4.4 5.3 0.0500087 0.0951071 0.143208 0.189698 0.0645321 0.203023 0.144 0.073838 0.032741 0.00167649 0.00216939 3.03957e-12 0.104829 0.0367262 0.148871 0.181042 0.111501 0.144243 0.140068 0.0894529 0.000613595 0.0362756 0.0063777 9.95558e-07
457.542 1.95531 214.064 171.382 1 1 0.2 0.5 0.7 1.1 1.4 1.6 2.1 2.5 2.9 3.4 4 4.2 0.0512413 0.0802183 0.18733 0.203941 0.0723134 0.168388 0.107058 0.0635348 0.0322403 0.0301577 0.000382011 0.00319564 0.0981198 0.060022 0.146421 0.215617 0.105332 0.107375 0.121437 0.0605898 0.0409924 0.015699 0.0283737 2.14999e-05
453.129 1.93645 211.554 168.872 1 1 0.2 0.4 0.7 1 1.3 1.6 2.2 2.6 3.2 3.8 4 5.3 0.0344489 0.0861037 0.168799 0.183114 0.0934875 0.212966 0.115075 0.0538295 0.0430336 0.00538329 0.00375423 5.83537e-06 0.0898818 0.058028 0.119782 0.217616 0.0758703 0.200137 0.103149 0.0764467 0.0241719 0.0161373 0.0155257 0.0032558
454.378 1.94179 212.266 169.584 1 1 0.2 0.4 0.8 1.2 1.5 1.5 2.1 2.7 3.3 3.6 4.1 4.6 0.0312164 0.102789 0.267363 0.115953 0.100041 0.128428 0.144362 0.0713743 0.0265042 0.00892475 0.00304385 1.47948e-10 0.0937945 0.0537328 0.243163 0.13892 0.0444344 0.153755 0.139232 0.0893129 8.76128e-07 0.0296795 0.013975 1.19612e-07
452.789 1.935 211.359 168.677 1 1 0.0001 0.4 0.7 1.2 1.4 1.6 2.1 2.7 3.3 3.7 4.2 5.2 0.0300625 0.0587227 0.270073 0.169357 0.119599 0.097652 0.145558 0.0700659 0.0286684 0.0083047 0.00193659 1.13809e-11 0.0610861 0.0605478 0.222599 0.216981 0.0661676 0.100874 0.136206 0.0885664 0.000119368 0.0336716 0.00875683 0.00442491
460.944 1.96985 215.982 173.3 1 1 0.2 0.4 0.7 1.2 1.4 1.7 2.1 2.6 3.2 3.7 4.4 4 0.0523841 0.0320551 0.272106 0.181647 0.122516 0.104497 0.112657 0.0745664 0.0341601 0.0127112 0.000699669 4.50859e-08 0.095518 0.0309451 0.208784 0.238308 0.0768826 0.0948616 0.107902 0.0930818 0.0145786 0.0303005 0.00729367 0.00154465
453.108 1.93636 211.541 168.859 1 1 0.0001 0.5 0.7 1.2 1.5 1.7 2.1 2.7 3.3 3.6 4.2 3.7 0.0348331 0.087287 0.226134 0.217155 0.142045 0.0424805 0.140076 0.0711519 0.0273582 0.00830527 0.00317407 1.86285e-07 0.0662736 0.0880048 0.181192 0.249998 0.0904334 0.0592823 0.13037 0.0896096 5.96505e-06 0.0289133 0.0124748 0.00344348
