Chi2   rChi2   BIC   AIC    Qichtot    Qimtot  R[0]  R[1]  R[2]  R[3]  R[4]  R[5]  R[6]  R[7]  R[8]  R[9]  R[10]  R[11]  Q0ch    Q1ch    Q2ch    Q3ch    Q4ch    Q5ch    Q6ch    Q7ch    Q8ch    Q9ch    Q10ch    Q11ch    Q0m    Q1m    Q2m    Q3m    Q4m    Q5m    Q6m    Q7m    Q8m    Q9m    Q10m    Q11m
647.088 2.98197 281.658 254.016 1.07265 1.03768 0.3 0.5 0.8 1.4 1.5 2 2.3 3.2 3.3 3.9 4.5 5 0.183046 0.00909175 0.245044 0.412596 2.37162e-05 0.0600296 0.0598966 0.102926 0 0 0 0 0.143369 0.109273 0.193765 0.37375 1.82612e-05 0.0197698 0.164182 0.0335492 0 0 0 0
633.736 2.92044 276.779 249.137 1.11256 0.97778 0.0001 0.5 0.6 1.2 1.5 2.5 2 3.8 3.1 3.6 4.2 4.7 0.0392629 0.00582719 0.369118 0.155469 0.303978 0.170616 2.71741e-05 0.0682653 0 0 0 0 0.0699305 4.37637e-08 0.323026 0.207184 0.191404 0.0806227 0.10312 0.00249285 0 0 0 0
639.4 2.94654 278.862 251.219 1.07937 1.04312 0.0001 0.5 0.8 1.4 1.5 1.7 2.4 3.3 3.3 3.9 4.4 5 0.108034 0.0065167 0.385978 0.20523 0.048409 0.152844 0.0763454 0.0960164 0 0 0 0 0.0723807 0.142743 0.284457 6.8121e-06 0.337821 0.0262195 0.153543 0.0259496 0 0 0 0
640.079 2.94967 279.11 251.467 1.07849 1.04393 0.0001 0.6 0.4 1.3 1.5 2 2.5 3.3 3.2 3.7 4.2 4.7 0.0721469 0.30405 0.000786483 0.34006 0.12817 0.0833578 0.0565798 0.0933339 0 0 0 0 0.0679267 0.340289 6.20416e-07 0.293771 0.0951372 0.11829 0.104689 0.0238247 0 0 0 0
643.475 2.96532 280.348 252.705 1.10298 0.945671 0.2 0.4 0.6 0.8 1.4 1.5 2.3 3.6 3.1 3.7 4.2 4.7 0.121061 5.54896e-09 8.36205e-09 0.385865 0.318933 2.57626e-10 0.202451 0.0746744 0 0 0 0 0.113215 0.000496377 0.142743 0.215955 0.115983 0.230577 0.126517 0.000184388 0 0 0 0
639.728 2.94806 278.982 251.339 1.0788 1.03937 0.2 0.6 0.8 0.7 1.5 1.6 2.4 3.3 3.4 3.9 4.5 5 0.137801 5.92531e-06 0.353574 2.02576e-07 0.403452 0.000128459 0.0909874 0.0928519 0 0 0 0 0.122716 0.0738981 0.264991 0.0410187 0.292966 0.0673492 0.151838 0.0245884 0 0 0 0
646.469 2.97912 281.434 253.792 1.07289 1.03506 0.3 0.5 0.8 1.4 1.5 2 2.3 3.2 3.4 4 4.6 5.2 0.175786 0.0258226 0.232013 0.418606 1.13304e-05 0.0543497 0.0637926 0.102514 0 0 0 0 0.159557 0.0669891 0.237494 0.245857 0.122986 2.61309e-05 0.170007 0.0321487 0 0 0 0
646.594 2.97969 281.479 253.837 1.07281 1.03491 0.3 0.5 0.9 1.4 1.6 1.5 2.3 3.2 3.4 4 4.6 5.2 0.19818 0.000214257 0.314495 0.177988 0.200713 0.00119929 0.0780541 0.101964 0 0 0 0 0.137344 0.140959 0.208722 0.177375 3.31924e-06 0.16919 0.169117 0.0321968 0 0 0 0
646.877 2.981 281.582 253.939 1.07266 1.03404 0.3 0.5 0.9 1.4 1.5 1.6 2.3 3.2 3.3 3.9 4.5 5.1 0.184782 0.0293226 0.284041 0.219579 0.00015001 0.172276 0.0813407 0.10117 0 0 0 0 0.134424 0.148162 0.196817 0.272739 0.013467 0.068769 0.167555 0.0321058 0 0 0 0
638.843 2.94398 278.658 251.015 1.10832 0.9596 0.0001 0.5 0.6 1.3 1.4 2.4 1.9 3.7 3 3.5 4.1 4.7 0.00688548 0.329262 0.0388108 0.326772 0.143461 0.191515 0.000762941 0.0708476 0 0 0 0 0.0672607 7.47012e-08 0.335217 0.250335 0.107652 0.0952576 0.103878 1.17613e-10 0 0 0 0
