Chi2   rChi2   BIC   AIC    Qichtot    Qimtot  R[0]  R[1]  R[2]  R[3]  R[4]  R[5]  R[6]  R[7]  R[8]  R[9]  R[10]  R[11]  Q0ch    Q1ch    Q2ch    Q3ch    Q4ch    Q5ch    Q6ch    Q7ch    Q8ch    Q9ch    Q10ch    Q11ch    Q0m    Q1m    Q2m    Q3m    Q4m    Q5m    Q6m    Q7m    Q8m    Q9m    Q10m    Q11m
595.085 2.74233 262.054 234.412 1.03553 1.03589 0.2 0.5 0.7 0.7 1.3 1.4 2 2.8 3 3.5 4.1 4.6 0.028086 0.339853 0.00116305 0.00204272 0.121136 0.364372 0.0535209 0.125361 0 0 0 0 0.116853 0.0356824 0.199001 0.0724226 0.335106 2.02329e-05 0.212353 0.0644484 0 0 0 0
567.942 2.61724 251.13 223.487 1.06243 1.0897 0.2 0.4 0.5 1.1 1.4 1.7 2.3 3.2 3.2 3.7 4.3 4.8 0.102611 0.000382275 0.168702 0.396895 0.00355847 0.22297 0.0707139 0.0965935 0 0 0 0 0.0497343 1.26083e-05 0.311867 0.125699 0.351433 0.016877 0.199026 0.0350504 0 0 0 0
575.527 2.6522 254.235 226.592 1.0505 1.08043 0.3 0.5 0.8 1.4 1.5 1.7 2.2 3 3.3 3.9 4.5 5 0.150431 0.0675141 0.234385 0.302878 0.00195765 0.151222 0.0233166 0.118798 0 0 0 0 0.163027 0.0663392 0.23367 0.370518 1.74502e-07 9.31699e-10 0.196813 0.050058 0 0 0 0
561.795 2.58892 248.584 220.941 1.06947 1.07989 0.0001 0.5 0.7 1.4 1.6 1.8 2.4 3.3 3.4 3.9 4.4 5 0.0810224 0.0589784 0.288888 0.400441 0.00183694 0.0545945 0.0988183 0.0848905 0 0 0 0 0.0753497 0.0709925 0.321979 0.252548 0.166922 1.00526e-07 0.169807 0.0222941 0 0 0 0
564.939 2.60341 249.89 222.247 1.0683 1.08698 0.5 0.4 1.1 1.4 1.5 1.9 2.4 3.3 3.3 3.9 4.5 5.1 0.00142253 0.294326 0.236231 0.284766 0.00210151 0.075623 0.0887813 0.0850453 0 0 0 0 0.0723597 0.251005 0.272271 9.51456e-08 0.242715 0.0611039 0.160735 0.0267876 0 0 0 0
576.569 2.657 254.658 227.015 1.04984 1.08045 0.2 0.5 0.7 1.4 1.5 2 2.2 3 3.2 3.8 4.4 4.9 0.0931872 0.0789233 0.256852 0.292035 0.133981 0.0774367 4.71185e-06 0.117421 0 0 0 0 0.114231 0.0274376 0.310807 0.382646 1.13875e-07 1.68276e-09 0.194142 0.0511824 0 0 0 0
561.501 2.58756 248.461 220.818 1.06962 1.08144 0.0001 0.6 0.8 0.8 1.5 1.6 2.4 3.3 3.5 4 4.5 5.1 0.0978406 0.0778924 0.23985 0.0800421 0.359975 0.0294582 0.0989025 0.0856606 0 0 0 0 0.0786628 0.224066 0.188208 0.00118697 0.39046 0.00429531 0.172167 0.0223939 0 0 0 0
599.475 2.76256 263.774 236.132 1.04464 1.06016 0.2 0.4 0.6 0.7 1.4 1.3 2.1 3 3.1 3.7 4.3 4.9 0.0212134 0.083495 0.313505 0.000170363 0.41794 1.82898e-05 0.110921 0.0973782 0 0 0 0 0.124107 0.0101484 0.0182355 0.266336 0.0154624 0.350475 0.224937 0.0504583 0 0 0 0
562.356 2.5915 248.817 221.175 1.06929 1.07979 0.2 0.5 0.7 1.3 1.6 1.7 2.4 3.3 3.4 4 4.6 5.2 0.100989 0.102744 0.181362 0.368031 6.16505e-07 0.133142 0.0984666 0.084552 0 0 0 0 0.106646 0.053676 0.286361 0.213172 0.229343 2.32799e-09 0.167767 0.0228267 0 0 0 0
553.24 2.5495 244.993 217.35 1.08719 1.05273 0.2 0.7 0.9 1.2 1.6 1.7 2.5 3.5 3.5 4.1 4.6 5.1 0.128641 0.268057 0.00013077 0.233081 0.262225 6.59382e-10 0.1194 0.0756545 0 0 0 0 0.131132 0.197997 0.223004 6.67547e-07 0.335772 0.0198007 0.138426 0.00659616 0 0 0 0
561.689 2.58843 248.539 220.897 1.06953 1.08101 0.0001 0.5 0.8 1.5 1.6 1.6 2.4 3.3 3.5 4.1 4.7 5.3 0.0893461 0.0755105 0.326299 0.391187 0.000697813 0.000753449 0.100509 0.0852309 0 0 0 0 0.0675609 0.164206 0.267027 0.363918 0.0177496 0.00672235 0.171431 0.0223924 0 0 0 0
549.819 2.53373 243.541 215.899 1.10605 1.01509 0.0001 0.5 0.8 1.4 1.5 2.2 2.6 3.8 3.2 3.7 4.2 4.7 0.0171246 0.364033 2.0052e-08 0.457969 0.0483815 4.28276e-08 0.157067 0.0614792 0 0 0 0 0.0723291 0.140966 0.285799 3.33408e-08 0.353265 0.0979443 0.0647893 8.32445e-11 0 0 0 0
567.969 2.61737 251.141 223.498 1.06206 1.07973 0.0001 0.4 0.7 1.4 1.5 1.6 2.3 3.2 3.5 4.1 4.7 5.3 0.0913351 0.000761427 0.351462 0.331335 0.00361523 0.0939604 0.0980439 0.0915487 0 0 0 0 0.0310503 0.172607 0.227885 0.421587 6.53626e-07 3.36058e-09 0.194219 0.0323786 0 0 0 0
561.653 2.58826 248.524 220.882 1.06945 1.08022 0.0001 0.5 0.8 1.4 1.5 1.6 2.4 3.3 3.4 4 4.6 5.1 0.0745405 0.14009 0.242104 0.283199 0.0135717 0.129263 0.101915 0.0847701 0 0 0 0 0.0675482 0.164191 0.267031 1.6003e-05 0.36339 0.0248455 0.171126 0.0220712 0 0 0 0
561.845 2.58915 248.605 220.962 1.06949 1.08156 0.2 0.5 0.8 1.4 1.5 1.6 2.4 3.3 3.2 3.8 4.3 4.8 0.136261 0.0116982 0.33511 0.21728 0.00302181 0.182594 0.0980252 0.0854985 0 0 0 0 0.10498 0.10697 0.289231 0.0193685 0.31689 0.0502891 0.171071 0.0227624 0 0 0 0
568.019 2.6176 251.162 223.519 1.06227 1.08554 0.3 0.5 0.9 1.4 1.5 1.6 2.3 3.2 3.3 3.8 4.3 4.8 0.175909 0.0521002 0.262298 0.236195 3.29845e-05 0.150382 0.0915976 0.0937564 0 0 0 0 0.103751 0.220293 0.123187 0.402038 0.000129193 0.00423097 0.198528 0.033385 0 0 0 0
567.996 2.61749 251.152 223.509 1.06218 1.08481 0.3 0.5 0.9 1.4 1.5 1.6 2.3 3.2 3.2 3.8 4.4 5 0.180957 0.0413272 0.273015 0.218449 0.0123505 0.150822 0.0917473 0.0935109 0 0 0 0 0.105176 0.217007 0.127135 0.389175 0.013504 0.00169248 0.197796 0.033323 0 0 0 0
591.135 2.72412 260.496 232.853 1.03745 1.03434 0.2 0.5 0.7 0.8 1.4 1.2 2 2.8 3.2 3.8 4.4 5 0.0202048 0.358149 0.00131811 6.30047e-06 0.491411 7.27311e-08 0.0356412 0.130721 0 0 0 0 0.0735385 0.246508 9.18441e-06 0.02982 0.0468717 0.354593 0.221387 0.0616114 0 0 0 0
549.968 2.53442 243.605 215.962 1.09604 1.02903 0.0001 0.5 0.8 1.4 1.6 1.8 2.5 3.6 3.4 4 4.5 5 0.0323094 0.314514 0.0411171 0.488887 1.38399e-07 7.6339e-09 0.147652 0.071565 0 0 0 0 0.0896686 0.0650465 0.38478 4.83412e-07 0.36165 8.96639e-09 0.127882 1.3586e-09 0 0 0 0
573.447 2.64261 253.387 225.745 1.05284 1.06629 0.0001 0.4 0.5 1.2 1.4 1.8 2.2 3 3.3 3.8 4.3 4.9 0.0404238 5.41464e-06 0.294507 0.324954 0.0755897 0.196864 1.07646e-05 0.12049 0 0 0 0 0.00515771 0.178739 0.16476 0.249901 0.223224 5.26731e-06 0.203986 0.040513 0 0 0 0
573.406 2.64242 253.37 225.728 1.05286 1.06851 0.0001 0.4 0.6 1.3 1.5 1.8 2.2 3 3.2 3.7 4.2 4.8 0.0655805 0.00581089 0.316312 0.355346 0.00372549 0.184703 7.73329e-07 0.121383 0 0 0 0 0.00527831 0.236209 0.125904 0.440373 0.00414376 0.0122308 0.202831 0.0415429 0 0 0 0
