Chi2   rChi2   BIC   AIC    Qichtot    Qimtot  R[0]  R[1]  R[2]  R[3]  R[4]  R[5]  R[6]  R[7]  R[8]  R[9]  R[10]  R[11]  Q0ch    Q1ch    Q2ch    Q3ch    Q4ch    Q5ch    Q6ch    Q7ch    Q8ch    Q9ch    Q10ch    Q11ch    Q0m    Q1m    Q2m    Q3m    Q4m    Q5m    Q6m    Q7m    Q8m    Q9m    Q10m    Q11m
467.079 1.99606 219.406 176.724 1 1 0.0001 0.5 0.7 1.2 1.5 1.9 2.4 3.1 3.8 4.4 4.5 5.3 0.0351672 0.0855333 0.228046 0.217204 0.145531 0.119245 0.106085 0.0507584 0.0124299 1.1935e-07 7.94142e-08 4.55395e-08 0.0546521 0.122969 0.160522 0.251184 0.071182 0.169408 0.073732 0.0642556 0.00930442 0.0165378 0.006253 1.06153e-07
820.745 3.50746 365.409 322.727 1 1 0.2 0.6 0.9 1.1 1.5 1.9 2.3 2.9 3.3 4.4 4.3 5.2 0.0794212 0.123947 0.117877 0.266848 0.0960343 0.123763 0.132188 8.4766e-10 0.059921 1.09407e-08 2.21809e-09 1.30333e-08 0.0926277 0.164146 0.124489 0.137551 0.153494 0.158435 0.052328 0.0635492 0.0252466 0.0103494 0.0177835 3.2732e-09
804.26 3.43701 360.153 317.472 1 1 0.0001 0.3 0.8 1 1.4 1.7 2.2 2.9 3.3 1.8 4.3 4.6 0.0108134 0.1108 0.150603 0.246273 0.149287 0.0757197 0.193043 2.76347e-06 0.0629737 4.40674e-07 3.47525e-08 0.000484579 0.00126973 0.15567 0.168617 0.178207 0.0747781 0.202696 0.10145 0.0651214 0.0251149 0.000679536 0.0263956 9.45888e-07
828.021 3.53855 367.694 325.012 1 1 0.0001 0.5 0.8 1.1 1.4 1.8 2.1 2.7 3.3 2.9 4.4 3.9 0.0484974 0.101544 0.180661 0.199138 0.169975 9.33433e-11 0.219995 0.0199169 0.0602734 4.96759e-10 6.52338e-11 1.36182e-10 0.0519779 0.164565 0.121746 0.185818 0.0938381 0.177441 0.0706302 0.0430519 0.0295698 0.0346161 0.0267454 1.37327e-06
453.287 1.93713 211.644 168.962 1 1 0.2 0.6 1 1.4 1.8 2.1 2.4 2.9 3.4 4.1 4.4 4.7 0.0543764 0.215525 0.203038 0.205529 0.126752 0.0335002 0.0909113 0.0376334 0.0290083 0.00372635 3.26894e-08 2.18725e-12 0.090074 0.188057 0.194133 0.190557 0.0993138 0.098042 0.0344992 0.0590976 0.0236027 0.00809982 0.0145236 9.60973e-09
453.706 1.93891 211.883 169.201 1 1 0.0001 0.5 0.9 1.3 1.6 2 2.4 2.8 3.3 3.7 4 4.4 0.0265146 0.178463 0.230558 0.162332 0.155154 0.0878021 0.0843802 0.0332954 0.0348616 5.51437e-05 0.0065785 6.4253e-06 0.0603435 0.157049 0.203554 0.195803 0.111225 0.0962246 0.0799564 0.055057 0.00217482 0.029105 0.00720209 0.00230553
455.171 1.94517 212.718 170.036 1 1 0.2 0.4 0.8 1.2 1.6 1.8 2.2 2.7 3.2 3.5 4.2 4.5 0.0270234 0.113206 0.246691 0.178125 0.20461 0.0109378 0.119006 0.0579313 0.0212583 0.018543 0.0026686 1.00494e-07 0.064144 0.103216 0.212799 0.195355 0.117998 0.0859263 0.105168 0.0460906 0.0471915 4.58417e-06 0.0219424 0.0001647
459.906 1.96541 215.398 172.716 1 1 0.0001 0.5 0.7 0.9 1.4 1.7 2.1 2.7 3.3 3.5 4.3 3.9 0.0324426 0.121791 0.116003 0.156013 0.290439 0.0244889 0.151786 0.0659538 0.0351557 1.10172e-06 0.00269743 0.00322883 0.0534812 0.159184 0.0140925 0.222387 0.207561 0.0839958 0.12677 0.071875 0.0202047 0.0189736 0.0207407 0.00073498
460.641 1.96855 215.812 173.13 1 1 0.2 0.5 0.7 1 1.4 1.6 2.1 2.6 3.1 3.6 4.2 4.3 0.0548921 0.0626211 0.200204 0.13286 0.222619 0.0745239 0.136884 0.0622742 0.034146 0.0178632 0.00111286 2.38827e-09 0.0914303 0.104123 0.0606425 0.222787 0.168704 0.0861253 0.123264 0.0868519 0.0133902 0.0291362 0.0135432 2.07976e-06
454.047 1.94037 212.078 169.396 1 1 0.0001 0.4 0.8 1.2 1.6 2.1 2.3 2.8 3.2 3.8 3.5 4.3 0.0156175 0.126506 0.245892 0.173263 0.217388 0.0378852 0.103451 0.0348696 0.0337988 0.0106209 0.000382773 0.00032561 0.0499222 0.114128 0.209056 0.19904 0.182212 0.0512597 0.0896705 0.0632537 4.84426e-08 0.0269553 0.00947033 0.00503204
