Chi2   rChi2   BIC   AIC    Qichtot    Qimtot  R[0]  R[1]  R[2]  R[3]  R[4]  R[5]  R[6]  R[7]  R[8]  R[9]  R[10]  R[11]  Q0ch    Q1ch    Q2ch    Q3ch    Q4ch    Q5ch    Q6ch    Q7ch    Q8ch    Q9ch    Q10ch    Q11ch    Q0m    Q1m    Q2m    Q3m    Q4m    Q5m    Q6m    Q7m    Q8m    Q9m    Q10m    Q11m
457.642 1.95573 214.12 171.438 1 1.11836 0.0001 0.5 0.8 1.2 1.6 1.6 2.2 2.7 3.2 3.7 4.2 5.2 0.0295563 0.151621 0.189821 0.20013 0.112473 0.0907052 0.129161 0.0503016 0.0334276 0.010685 0.00211884 1.03053e-09 0.0621646 0.137612 0.159236 0.226853 0.110912 0.0634021 0.136217 0.0876649 0.0174937 0.0488111 0.0390349 0.0289577
5165.61 22.0752 841.856 799.174 1 3.98926 0.2 0.4 0.7 1.2 1.3 1.7 2 2.6 3.2 3.7 4.2 4.8 0.0517661 0.0461464 0.256284 0.177797 0.105345 0.104911 0.117247 0.0956518 0.000528456 6.32893e-05 0.0234481 0.0208124 8.38218e-15 9.30922e-14 7.83706e-13 3.90465e-13 0.306214 0.137923 0.801151 1 0.651507 0.485817 0.45377 0.152873
458.927 1.96123 214.846 172.164 1 1.09761 0.0001 0.5 0.8 1 1.5 1.5 2.2 2.9 3.5 3.9 3.8 4.9 0.028643 0.161763 0.12258 0.167895 0.202511 0.0785339 0.15337 0.0604391 0.0178842 0.00618651 0.000193686 1.08455e-08 0.0566754 0.180655 4.6795e-09 0.265817 0.129822 0.117573 0.171606 0.0900981 1.48625e-05 0.0438068 0.0212516 0.0202913
535.442 2.28822 254.785 212.103 1 1.01383 0.2 0.6 0.8 1.1 1.5 1.8 2.1 2.7 3.2 3.4 4.4 5.5 0.113155 0.0916697 0.0529307 0.273726 0.165545 0.13104 0.0563682 0.0446874 0.0597705 0.0111087 6.49691e-12 6.28386e-14 0.0907611 0.179864 0.0492402 0.21144 0.157888 0.0674971 0.127797 0.0559317 0.048476 0.00613767 0.0100636 0.00873253
535.63 2.28902 254.875 212.193 1 1.0182 0.0001 0.5 0.8 1.2 1.7 1.9 2.2 2.8 3.3 3.1 4.5 5.5 0.0677659 0.126227 0.0959074 0.327483 0.155934 0.0821971 0.0324285 0.0551126 0.0569124 3.2741e-05 2.00851e-10 1.97946e-10 0.0506576 0.172064 0.130398 0.248301 0.155058 0.0366868 0.10384 0.05117 0.0363317 0.0123067 0.0116366 0.0097447
5419.34 23.1596 854.275 811.594 1 3.73068 0.0001 0.3 0.8 1.1 1.7 1.7 2.1 2.7 3.2 3.7 4.2 4.3 0.013847 0.153004 0.0796061 0.332547 0.132265 0.130969 0.032581 0.0442507 0.0662619 0.0146695 1.47251e-09 4.77311e-09 2.17931e-12 0.0360463 0.0221228 0.0192345 0.0289537 0.0203231 0.474153 0.956454 0.950004 0.776296 0.294275 0.152814
540.106 2.30814 257.031 214.349 1 1.10354 0.2 0.6 0.7 1.1 1.5 1.9 2.4 2.9 3.4 4.4 4.4 5.3 0.11407 0.0567465 0.0805094 0.277737 0.18611 0.157389 0.0221952 0.0629719 0.0422708 7.71883e-13 7.71883e-13 1.54961e-09 0.0972874 0.0741281 0.16284 0.191061 0.172539 0.14891 0.0879285 0.0556193 0.0579961 0.0310102 0.00193287 0.0222917
553.771 2.36654 263.502 220.82 1 1.03813 0.0001 0.3 0.8 1.2 1.2 1.8 2.5 2.7 3.3 4.2 4.5 5.4 0.0251544 0.125944 0.149366 0.209027 0.11438 0.248156 0.00491678 0.0614551 0.0616008 1.13853e-12 5.27937e-11 5.43832e-10 0.00476836 0.149365 0.22931 0.00824982 0.207386 0.248349 0.071389 0.0359911 0.0558895 3.58004e-08 0.0160436 0.011392
539.54 2.30573 256.759 214.077 1 1.16707 0.0001 0.5 1 1.2 1.5 1.9 2.5 2.8 3.3 4 3.4 5.1 0.0651425 0.148369 0.176047 0.168351 0.144867 0.177899 0.00640562 0.057229 0.0555246 9.93899e-12 0.000165027 1.75639e-06 0.0539109 0.194856 0.175429 0.157725 0.114565 0.149116 0.137087 0.011523 0.0545184 0.0587699 0.0104725 0.0491019
892.153 3.81262 387.015 344.334 1 0.992275 0.0001 0.4 0.7 1.1 1.4 1.7 2 2.8 3.2 3.8 4.3 4.4 0.0368566 0.122179 0.138047 0.155386 0.163194 0.244085 0.00416361 0.102618 0.0222053 0.0112659 3.99494e-11 1.34869e-10 0.0510815 0.0756552 0.21688 0.155114 0.143336 0.0629043 0.171503 0.0599373 0.0445533 8.86775e-11 0.0039569 0.00735312
540.773 2.311 257.35 214.669 1 1.09243 0.2 0.4 0.9 1.2 1.6 2 2.4 2.9 3.4 3.1 4.3 5.2 0.0943921 0.0687911 0.207446 0.191988 0.2099 0.10693 0.0141613 0.0644855 0.0413049 0.00060147 1.49632e-11 1.99123e-08 0.0610453 0.120999 0.291261 0.0527178 0.244846 0.0661378 0.105556 0.0219491 0.0441379 0.0343282 0.0285469 0.0209029
541.539 2.31427 257.717 215.035 1 1.16272 0.0001 0.3 0.9 1.3 1.7 2 2.4 2.9 3.4 3.9 4 5.1 0.0233876 0.132263 0.2421 0.230686 0.164286 0.0823946 0.0193259 0.0622139 0.0432554 6.15195e-10 6.42958e-11 8.85554e-05 0.00467818 0.164913 0.292525 0.145365 0.208178 4.63658e-11 0.155337 0.0430706 0.0533364 1.61012e-06 0.0504139 0.0448992
540.44 2.30957 257.191 214.509 1 1.13303 0.0001 0.4 0.9 1.3 1.7 2 2.3 3 3.4 4.6 4 5.4 0.0543084 0.115252 0.217947 0.247567 0.159224 0.0690656 0.036984 0.0697408 0.0299119 1.37522e-11 8.43816e-11 9.4345e-10 0.0298889 0.165822 0.258222 0.147725 0.1916 0.0242308 0.121409 0.0777395 0.0372528 0.0300736 0.0264189 0.0226428
538.431 2.30099 256.226 213.544 1 1.03629 0.0001 0.5 1 1.1 1.5 1.9 2.1 2.8 3.3 3.4 4.3 5.2 0.065185 0.148416 0.111208 0.196625 0.200666 0.133067 0.0305798 0.0590875 0.0551507 1.47972e-05 1.7402e-11 1.29435e-09 0.0477107 0.199067 0.259306 7.00371e-10 0.207296 0.0456377 0.132285 0.0723144 0.0236186 0.0213735 0.0154857 0.0121964
461.269 1.97124 216.165 173.483 1 1.09269 0.0001 0.6 0.6 1.1 1.5 1.9 2.4 3 3.6 3.8 4.5 4.8 0.0357459 0.189409 0.0733478 0.234471 0.184941 0.112594 0.103818 0.0439488 0.0216756 3.88879e-07 4.9708e-05 1.50675e-08 0.06162 0.197741 0.0530981 0.220204 0.155943 0.152493 0.0882335 0.0721065 0.0462083 6.92692e-10 0.0450433 1.13462e-09
543.164 2.32122 258.493 215.811 1 0.983907 0.0001 0.5 0.7 1.1 1.5 1.9 2.1 2.7 3.2 3.4 3.3 4.8 0.0677471 0.123026 0.0531627 0.286313 0.189102 0.139868 0.0245904 0.0448886 0.0646653 0.00663511 2.24986e-06 4.35914e-11 0.0559579 0.131562 0.124475 0.229573 0.130837 0.152122 0.0433514 0.0724157 0.0136261 7.56979e-05 0.0268463 0.00306541
534.523 2.28429 254.339 211.657 1 1.17105 0.0001 0.3 0.8 1.2 1.6 1.9 2.3 2.8 3.3 3.9 3.9 5 0.0324336 0.111559 0.173505 0.273091 0.143368 0.134049 0.0211106 0.0538208 0.0570634 4.14715e-10 4.14716e-10 1.40077e-08 0.0115223 0.146868 0.208922 0.229999 0.144057 0.0701336 0.12543 0.0744454 0.0435062 0.0554647 0.0130399 0.0476676
536.526 2.29284 255.308 212.626 1 1.00129 0.0001 0.3 0.7 1 1.4 1.9 2 2.7 3.2 3.3 3.4 4.5 0.0351461 0.103793 0.0900616 0.216241 0.254244 0.18 4.23992e-05 0.0534704 0.0414484 0.0150824 0.0104709 1.92405e-08 0.0202663 0.108803 0.192152 0.130328 0.23877 7.42401e-06 0.186962 0.0667953 0.0209235 0.0298022 2.89563e-05 0.00645342
4166.32 17.8048 786.174 743.492 1 2.28129 0.0001 0.3 0.8 1.1 1.4 1.8 1.9 2.5 3.1 3.6 4 4.6 0.0266313 0.125984 0.143682 0.197434 0.176039 0.13132 0.0531567 0.0470466 0.0805609 0.0181096 1.9492e-06 3.52234e-05 0.00431654 0.0776935 0.179153 0.172766 0.325132 0.0982151 0.300797 0.113003 0.00693828 0.265195 0.283408 0.454668
454.061 1.94043 212.086 169.404 1 1.0825 0.0001 0.5 0.7 1.2 1.5 1.9 2.4 3 3.6 3.9 4.9 5.3 0.033563 0.096924 0.212048 0.236279 0.124221 0.132844 0.0964041 0.0475596 0.0195007 0.000657356 3.06273e-11 1.65423e-12 0.0620413 0.119158 0.140947 0.288719 0.0736115 0.139178 0.111724 0.0664848 1.86834e-10 0.0594433 0.0206697 0.000520017
451.276 1.92853 210.492 167.81 1 1.0773 0.0001 0.5 0.7 1.1 1.4 1.6 2.1 2.7 3.3 3.6 4.2 5.1 0.0327095 0.107739 0.186561 0.168594 0.147767 0.104931 0.141319 0.0724887 0.0239872 0.0117514 0.00215187 3.53869e-09 0.0637309 0.114409 0.131595 0.205502 0.119973 0.10227 0.140658 0.103403 3.86013e-06 0.048179 0.0308778 0.0166971
451.597 1.9299 210.676 167.994 1 1.06769 0.0001 0.5 0.8 1.2 1.5 1.8 2.2 2.7 3.4 3.1 4.4 4.8 0.0293701 0.152215 0.190525 0.184115 0.148827 0.0855269 0.10718 0.0598594 0.0296721 0.00994031 0.00276944 5.68365e-11 0.0541042 0.153257 0.164491 0.20212 0.0743337 0.159115 0.0782708 0.0785574 0.0586297 0.00492181 0.0398882 1.31887e-11
456.146 1.94934 213.272 170.59 1 1.08846 0.0001 0.5 0.9 1.3 1.6 1.9 2.4 3 3.5 3.6 4.4 4.5 0.0263349 0.179533 0.22722 0.1722 0.13044 0.0912778 0.108873 0.0391098 0.0232382 1.61047e-06 0.00177157 5.70515e-07 0.052558 0.171407 0.216744 0.152339 0.114219 0.128932 0.0954676 0.0656393 0.0313338 0.0150229 0.0309527 0.0138416
455.709 1.94747 213.024 170.342 1 1.06063 0.0001 0.5 0.7 1.1 1.5 1.8 2.4 3.1 3.3 4 5 5.2 0.0287449 0.141987 0.129135 0.245993 0.135822 0.139073 0.1191 0.0358729 0.0170866 0.00718586 2.82766e-09 7.9439e-10 0.0553022 0.178379 0.0345009 0.301133 0.0927294 0.142374 0.132553 0.0563281 0.00070626 0.0496234 0.0170047 8.03888e-10
453.248 1.93696 211.621 168.939 1 1.03679 0.0001 0.4 0.7 1 1.3 1.5 1.9 2.5 3.3 3.9 4.1 5.1 0.0162711 0.116065 0.150028 0.188078 0.0866692 0.149403 0.136494 0.108934 0.0432693 4.6715e-07 0.00478792 1.48719e-11 0.0425269 0.139308 0.0536666 0.279507 3.78082e-08 0.19283 0.111759 0.132247 0.035861 0.0214268 0.0163308 0.0113282
460.488 1.9679 215.726 173.044 1 1.01363 0.0001 0.5 0.8 1.2 1.5 1.7 2.2 2.6 3.2 3.9 3.6 5.2 0.0290985 0.153831 0.186328 0.198976 0.0934691 0.123091 0.106608 0.057416 0.0400864 0.00814253 0.00295372 2.85829e-11 0.056944 0.166071 0.106916 0.288772 3.68291e-09 0.14965 0.100745 0.075916 0.0280041 0.0339224 1.09362e-10 0.00669132
451.845 1.93096 210.818 168.136 1 1.07895 0.2 0.4 0.8 1.2 1.6 1.9 2.3 2.9 3.5 3.9 5 5.7 0.027043 0.113127 0.246865 0.178129 0.203223 0.0321248 0.122787 0.0496714 0.0243907 0.00263889 3.49267e-11 2.87659e-12 0.0808849 0.0838531 0.198711 0.228642 0.146 0.0507772 0.132165 0.0720366 0.00359111 0.0596288 0.0204683 0.00218799
450.669 1.92594 210.143 167.461 1 1.0525 0.2 0.4 0.8 1.2 1.5 1.8 2.3 2.9 3.2 3.9 3.8 5 0.0312431 0.102991 0.265372 0.128 0.190637 0.0790508 0.128811 0.032594 0.0301696 0.0109127 0.000218128 1.27736e-10 0.0807091 0.0843295 0.198348 0.220495 0.0935439 0.111562 0.126925 0.0708729 1.38174e-08 0.0395736 0.0132759 0.0128691
453.65 1.93867 211.851 169.169 1 1.03615 0.2 0.5 0.8 1.2 1.5 1.8 2.2 2.8 3.4 4.1 4.5 4.6 0.0496427 0.110494 0.228712 0.143634 0.1939 0.0517397 0.129045 0.0596138 0.0288653 0.00435271 1.94406e-06 7.10618e-09 0.0828071 0.110921 0.176865 0.205822 0.0787005 0.135825 0.102319 0.071548 0.0389601 0.0182301 0.0137672 0.000384707
450.713 1.92612 210.169 167.487 1 1.08537 0.0001 0.5 0.8 1.2 1.5 1.9 2.2 2.7 3.2 3.6 4.1 5.2 0.0301555 0.147271 0.201339 0.161916 0.188448 0.0667425 0.101978 0.0590226 0.0267868 0.0128811 0.00345914 1.38934e-10 0.0623809 0.136662 0.162106 0.208251 0.14136 0.0799139 0.0938959 0.0991024 0.00260813 0.0400164 0.0382047 0.0208656
