Chi2   rChi2   BIC   AIC    Qichtot    Qimtot  R[0]  R[1]  R[2]  R[3]  R[4]  R[5]  R[6]  R[7]  R[8]  R[9]  R[10]  R[11]  Q0ch    Q1ch    Q2ch    Q3ch    Q4ch    Q5ch    Q6ch    Q7ch    Q8ch    Q9ch    Q10ch    Q11ch    Q0m    Q1m    Q2m    Q3m    Q4m    Q5m    Q6m    Q7m    Q8m    Q9m    Q10m    Q11m
6727.4 31.0018 829.56 801.918 1 2.21134 0.3 0.3 0.9 1.5 1.6 2.1 2.4 3.1 3.6 4.1 4.7 5.3 0.087866 0.144918 0.379826 0.139401 0.0774341 0.148441 0.0221145 1.13978e-07 0 0 0 0 8.0756e-12 5.39285e-12 0.0423167 1.80244e-07 0.394664 0.125599 1 0.648758 0 0 0 0
734.762 3.386 311.391 283.749 1 1.02896 0.3 0.1 0.7 1.1 1.5 1.8 2.1 2.8 3.2 3.8 4.4 5 0.0666508 0.0344231 0.309362 0.188871 0.164957 0.129914 0.0107536 0.0950683 0 0 0 0 0.175818 0.00341981 0.193947 0.210891 0.219024 2.01415e-06 0.160332 0.0655267 0 0 0 0
719.971 3.31784 306.633 278.99 1 1.03977 0.0001 0.4 0.8 1.3 1.6 1.8 2.1 2.9 3.5 4.1 4.7 5.2 0.0588908 0.118768 0.287963 0.159256 0.227399 0.0562405 0.000367849 0.091115 0 0 0 0 0.0237122 0.225123 0.169967 0.335527 0.0320666 0.00288215 0.189377 0.0611103 0 0 0 0
734.454 3.38458 311.293 283.651 1 1.02266 0.0001 0.6 0.8 1.2 1.5 1.8 2.1 2.8 3.4 4 4.6 5.1 0.0658462 0.138579 0.291226 0.0963992 0.184283 0.103778 0.0295032 0.0903849 0 0 0 0 0.0724628 0.318378 9.0396e-05 0.231709 0.175514 6.40386e-10 0.162749 0.0617549 0 0 0 0
732.792 3.37692 310.763 283.121 1 1.01697 0.2 0.6 0.8 1.1 1.5 1.9 2.2 2.9 3.5 4.1 4.7 5.2 0.100974 0.074426 0.280336 0.146643 0.179012 0.111901 0.0379013 0.0688071 0 0 0 0 0.105088 0.254827 0.00409448 0.207443 0.237287 0.0179758 0.142665 0.047586 0 0 0 0
737.028 3.39644 312.112 284.469 1 1.0405 0.3 0.5 0.8 1.2 1.6 1.8 2 2.8 3.2 3.7 4.3 4.9 0.110059 0.0768468 0.277417 0.167704 0.187826 0.0720978 0.00917616 0.0988725 0 0 0 0 0.162381 0.0891978 0.134703 0.313792 0.061088 1.30016e-06 0.199871 0.0794664 0 0 0 0
727.941 3.35457 309.209 281.566 1 1.03331 0.0001 0.4 0.8 1.4 1.5 1.9 2.1 2.9 3.3 3.9 4.5 5.1 0.0428276 0.15586 0.265636 0.138479 0.242391 0.063249 0.00164227 0.089915 0 0 0 0 0.0917995 0.0495082 0.368464 0.249366 0.010423 0.048957 0.155953 0.0588432 0 0 0 0
716.491 3.3018 305.499 277.856 1 1.07886 0.2 0.3 0.7 1.3 1.5 2 2.5 3.1 3.3 3.9 4.4 5 0.000438875 0.154698 0.268415 0.108374 0.344376 0.0220666 0.0380251 0.0636061 0 0 0 0 0.00522552 0.167698 0.239635 0.350966 0.014565 0.174555 0.0787047 0.0475156 0 0 0 0
717.714 3.30744 305.898 278.255 1 1.05454 0.0001 0.4 1 1.3 1.6 2.1 2.2 3 3.6 4.2 4.8 5.4 0.0206909 0.237301 0.285485 0.0659685 0.276147 0.011544 0.0267965 0.0760672 0 0 0 0 0.00781637 0.278986 0.22726 0.169976 0.141253 7.88563e-06 0.170521 0.058715 0 0 0 0
743.293 3.42532 314.093 286.45 1 0.987945 0.0001 0.4 0.8 1.4 1.5 1.7 1.9 2.6 3.2 3.7 4.2 4.8 0.00193929 0.199762 0.290941 0.0746843 0.292191 0.00578135 0.00918256 0.125519 0 0 0 0 0.0641266 0.111064 0.318281 0.24044 0.0115242 0.0051791 0.154379 0.082951 0 0 0 0
