Chi2   rChi2   BIC   AIC    Qichtot    Qimtot  R[0]  R[1]  R[2]  R[3]  R[4]  R[5]  R[6]  R[7]  R[8]  R[9]  R[10]  R[11]  Q0ch    Q1ch    Q2ch    Q3ch    Q4ch    Q5ch    Q6ch    Q7ch    Q8ch    Q9ch    Q10ch    Q11ch    Q0m    Q1m    Q2m    Q3m    Q4m    Q5m    Q6m    Q7m    Q8m    Q9m    Q10m    Q11m
654.154 3.01453 284.2 256.557 1.06872 1.01762 0.2 0.4 0.5 1.2 1.4 1.9 2.1 3.1 3.3 3.8 4.4 5 0.0575205 0.0863614 0.157048 0.446229 0.0102224 0.19752 6.88674e-05 0.113752 0 0 0 0 0.0649597 0.0622232 0.189335 0.434807 1.65945e-08 4.95324e-09 0.223442 0.042849 0 0 0 0
657.247 3.02879 285.303 257.661 1.06339 1.01343 0.2 0.4 0.5 0.8 1.4 1.5 2.2 3 3.3 3.8 4.4 4.9 0.0484457 0.037112 0.192851 0.161699 0.109658 0.356094 0.0307961 0.126729 0 0 0 0 0.0920293 0.00526 0.148375 0.209567 0.351075 1.94283e-06 0.170696 0.0364243 0 0 0 0
639.734 2.94808 278.984 251.341 1.0789 1.03986 0.2 0.5 0.8 1.4 1.5 1.6 2.4 3.3 3.3 3.8 4.3 4.9 0.139022 0.000113797 0.345159 0.179097 0.0779519 0.156039 0.0881476 0.0933658 0 0 0 0 0.114534 0.0736445 0.317932 5.24521e-06 0.279831 0.0773016 0.151741 0.0248717 0 0 0 0
646.142 2.97761 281.316 253.673 1.07294 1.03393 0.0001 0.4 0.7 1.4 1.5 1.8 2.3 3.2 3.3 3.9 4.4 5 0.085178 0.0171702 0.331709 0.396147 0.00268569 0.0616746 0.0763504 0.102026 0 0 0 0 0.0523103 0.108455 0.283717 0.311116 0.0762969 7.83925e-05 0.170457 0.0314997 0 0 0 0
629.949 2.90299 275.377 247.734 1.09341 1.04659 0.0001 0.5 0.8 1.4 1.5 2.7 2.2 3.6 3.4 3.9 4.5 5 0.0442137 0.254922 0.121842 0.246532 0.228762 0.0976529 0.0324975 0.0669883 0 0 0 0 0.0752439 0.130785 0.297119 8.49759e-06 0.342505 0.0735322 0.113266 0.0141351 0 0 0 0
646.593 2.97969 281.479 253.836 1.07281 1.03492 0.3 0.5 0.9 1.4 1.5 1.6 2.3 3.2 3.3 3.8 4.3 4.8 0.198282 7.43722e-07 0.314684 0.17832 5.85327e-05 0.201474 0.0780168 0.101973 0 0 0 0 0.137322 0.141011 0.208657 0.177675 0.168794 0.000136504 0.169124 0.0321975 0 0 0 0
677.765 3.12334 292.497 264.854 1.04961 0.969474 0.3 0.4 0.5 0.8 1.4 1.5 2.1 2.8 3.2 3.8 4.3 4.9 0.0163404 0.0251482 0.333563 0.0196873 0.281323 0.232573 1.33785e-05 0.140962 0 0 0 0 0.186794 0.000159617 6.59208e-05 0.283023 0.304474 0.00601946 0.152398 0.0365393 0 0 0 0
695.012 3.20282 298.377 270.734 1.04614 0.993653 0.2 0.5 0.6 0.7 1.3 1.4 2.1 2.9 3 3.6 4.2 4.8 0.0587382 0.082258 0.0147438 0.29796 7.1049e-08 0.381669 0.108578 0.102195 0 0 0 0 0.0844987 0.168224 0.000326185 0.136054 0.379463 2.21102e-07 0.182892 0.0421952 0 0 0 0
643.32 2.96461 280.292 252.649 1.10335 0.946747 0.0001 0.4 0.6 1 1.4 1.5 2.3 3.6 3.1 3.7 4.2 4.7 0.0676568 0.0120215 0.231348 0.238826 0.253415 0.0199284 0.205723 0.0744362 0 0 0 0 0.0719209 5.31278e-05 0.299994 0.126035 0.0520717 0.269977 0.126695 1.36757e-08 0 0 0 0
649.917 2.99501 282.679 255.037 1.06863 1.02306 0.3 0.5 0.8 0.9 1.5 1.6 2.3 3.1 3.4 3.9 4.4 5 0.174358 0.0341139 0.0351635 0.274537 0.24082 0.148185 0.0475412 0.113908 0 0 0 0 0.161255 0.0855575 0.00386763 0.270973 0.309913 0.00742438 0.154211 0.0298543 0 0 0 0
633.383 2.91881 276.649 249.006 1.08519 1.05148 0.3 -0.1 0.8 0.9 1.6 1.7 2.5 3.4 3.6 4.1 4.6 5.2 0.0770095 0.0785706 0.0198557 0.392169 0.343695 0.00159461 0.0831524 0.0891469 0 0 0 0 0.117217 0.0442714 0.256348 0.132278 0.319564 0.0219154 0.139765 0.0201173 0 0 0 0
652.911 3.00881 283.755 256.112 1.06753 1.02555 0.2 0.4 0.6 1.2 1.5 1.7 2.2 3.1 3.4 3.9 4.4 5 0.105788 8.20859e-05 0.236724 0.355188 2.6904e-05 0.209454 0.0470889 0.113177 0 0 0 0 4.20473e-07 0.272518 0.0648388 0.334887 0.128515 2.63343e-06 0.185505 0.0392827 0 0 0 0
635.758 2.92976 277.525 249.882 1.10776 0.969149 0.0001 0.4 0.6 1.1 1.5 1.7 2.4 3.7 3.2 3.7 4.2 4.8 0.0471091 0.0353096 0.275769 0.237526 0.257758 4.15801e-06 0.182052 0.0722374 0 0 0 0 0.0727841 1.26662e-07 0.303475 0.189728 0.164094 0.123744 0.112571 0.00275268 0 0 0 0
646.75 2.98041 281.536 253.893 1.07276 1.03416 0.3 0.5 0.9 1.4 1.5 1.6 2.3 3.2 3.4 3.9 4.4 4.9 0.192388 0.0123269 0.304203 0.150031 0.0825366 0.149331 0.0805535 0.101393 0 0 0 0 0.136302 0.143555 0.204075 0.219477 0.0984006 0.0321802 0.168106 0.0320685 0 0 0 0
639.424 2.94665 278.87 251.228 1.07966 1.04588 0.2 0.7 1 1.5 1.6 1.7 2.4 3.3 3.3 3.8 4.4 5 0.151956 0.0886879 0.377685 0.0657975 0.0010308 0.229889 0.066615 0.0980023 0 0 0 0 0.122277 0.304677 0.0877929 0.265482 0.0839377 3.24649e-07 0.154731 0.0269848 0 0 0 0
643.474 2.96532 280.348 252.705 1.10298 0.945735 0.2 0.5 0.6 0.8 1.4 1.5 2.3 3.6 3.2 3.7 4.2 4.8 0.121056 3.5563e-08 1.46726e-07 0.385867 0.318937 2.62136e-08 0.202443 0.0746731 0 0 0 0 0.113322 1.10815e-07 0.143659 0.215285 0.116704 0.229986 0.12657 0.000208968 0 0 0 0
644.696 2.97095 280.792 253.149 1.07743 1.04654 0.6 0.4 1.1 1.4 1.5 2 2.4 3.3 3.4 4 4.5 5 0.00208179 0.293514 0.218097 0.328968 1.31698e-05 0.0700886 0.0718882 0.0927757 0 0 0 0 0.0329185 0.284415 0.277402 1.39886e-05 0.221946 0.0672759 0.13152 0.0310481 0 0 0 0
643.107 2.96363 280.214 252.572 1.10336 0.948402 0.2 0.5 0.7 1.1 1.5 1.4 2.3 3.6 3.1 3.6 4.1 4.6 0.0992403 0.0487752 0.223945 0.20398 0.0182283 0.228121 0.206425 0.0746406 0 0 0 0 0.117318 6.54231e-09 0.330042 0.0243958 0.211272 0.136102 0.129272 5.67874e-09 0 0 0 0
646.666 2.98003 281.506 253.863 1.07275 1.03426 0.3 0.5 0.9 1.4 1.5 1.6 2.3 3.2 3.3 3.8 4.4 5 0.191136 0.0155575 0.298356 0.200392 0.000379944 0.185503 0.0798984 0.101529 0 0 0 0 0.137903 0.13963 0.210307 0.173053 0.172523 0.000208205 0.168618 0.0320163 0 0 0 0
643.474 2.96532 280.348 252.705 1.10297 0.945778 0.2 0.5 0.6 0.8 1.4 1.5 2.3 3.6 3.1 3.6 4.2 4.8 0.121055 2.81094e-08 4.34911e-08 0.385869 0.318933 4.18055e-09 0.202442 0.0746664 0 0 0 0 0.113305 2.23478e-05 0.143738 0.215164 0.116938 0.229787 0.126596 0.000227372 0 0 0 0
635.243 2.92739 277.335 249.693 1.10651 0.979606 0.0001 0.5 0.7 1.3 1.5 2.4 2.2 3.7 3.2 3.8 4.4 5 0.00805012 0.352159 0.00384841 0.448821 0.0240903 0.17 0.0279763 0.0715643 0 0 0 0 0.0867986 5.14127e-10 0.390856 0.00839185 0.355475 0.114664 0.0172492 0.00617075 0 0 0 0
634.651 2.92466 277.117 249.474 1.10736 0.973631 0.2 0.6 0.7 0.9 1.5 1.6 2.4 3.7 3.3 3.9 4.5 5.1 0.104198 0.133347 1.651e-06 0.317456 0.301268 7.96407e-08 0.178474 0.0726148 0 0 0 0 0.125591 7.59096e-07 0.239388 0.150059 0.180052 0.156056 0.118196 0.00428927 0 0 0 0
640.733 2.95269 279.349 251.706 1.07877 1.04331 0.3 0.5 0.9 1.4 1.5 1.8 2.4 3.3 3.3 3.9 4.4 4.9 0.201239 0.00202537 0.289927 0.304807 0.000683748 0.10871 0.0766858 0.0946942 0 0 0 0 0.160682 0.087057 0.277866 8.8014e-07 0.298125 0.0436767 0.148793 0.0271083 0 0 0 0
657.248 3.02879 285.304 257.661 1.06321 1.01477 0.2 0.5 0.7 1.4 1.5 2.1 2.2 3 3.2 3.7 4.2 4.8 0.0881602 0.071559 0.281869 0.110873 0.34704 0.0360396 0.000290165 0.127378 0 0 0 0 0.115268 0.0189494 0.313186 0.360386 2.77914e-06 6.69889e-07 0.169087 0.0378871 0 0 0 0
633.094 2.91748 276.542 248.9 1.08539 1.05033 0.3 -0.1 0.8 0.9 1.6 1.7 2.5 3.4 3.6 4.2 4.8 5.4 0.0875825 0.072397 0.000342878 0.407729 0.344536 8.65872e-06 0.0836374 0.089161 0 0 0 0 0.079305 0.0651773 0.35676 0.0417454 0.348007 4.85025e-05 0.13989 0.0193956 0 0 0 0
695.089 3.20318 298.403 270.76 1.04627 0.994431 0.2 0.5 0.6 0.7 1.3 1.4 2.1 2.9 3.1 3.6 4.2 4.8 0.0530282 0.108865 0.00290394 0.285175 0.0100468 0.376028 0.107437 0.10279 0 0 0 0 0.0866496 0.144728 0.038616 0.118886 0.37986 8.32248e-07 0.183132 0.0425586 0 0 0 0
646.583 2.97964 281.476 253.833 1.07264 1.03992 0.0001 0.6 0.7 1.4 1.5 1.7 2.3 3.2 3.4 4 4.6 5.1 0.0891562 0.0148765 0.334584 0.370267 0.000912319 0.0829183 0.076795 0.103133 0 0 0 0 0.0679518 0.303349 0.0572473 0.397959 1.30294e-08 0.00509782 0.175891 0.0324264 0 0 0 0
646.577 2.97962 281.474 253.831 1.07285 1.03421 0.2 0.4 0.7 1.2 1.5 1.6 2.3 3.2 3.4 3.9 4.5 5.1 0.127679 3.32122e-05 0.260148 0.250628 0.013216 0.241885 0.0774101 0.101851 0 0 0 0 0.0594107 0.140543 0.204652 0.177742 0.251198 0.000452104 0.168129 0.03208 0 0 0 0
635.205 2.92721 277.321 249.678 1.08436 1.04884 0.0001 0.5 0.8 1.4 1.5 2 2.5 3.4 3.4 3.9 4.4 4.9 0.0679354 0.174316 0.186059 0.415858 0.0103846 0.0633126 0.0796476 0.0868521 0 0 0 0 0.0750455 0.131716 0.297283 5.55913e-07 0.336658 0.0596886 0.126476 0.0219723 0 0 0 0
634.035 2.92182 276.89 249.247 1.10709 0.976437 0.0001 0.6 0.7 1.2 1.5 1.6 2.4 3.7 3.2 3.8 4.4 5 0.0560008 0.263197 0.0834452 0.224612 0.2176 0.00790475 0.182201 0.0721268 0 0 0 0 0.0879631 1.43298e-06 0.381689 0.0530947 0.189566 0.138564 0.120918 0.00464049 0 0 0 0
646.045 2.97716 281.281 253.638 1.07315 1.03668 0.0001 0.5 0.7 1.4 1.5 2 2.3 3.2 3.2 3.7 4.3 4.9 0.0917966 0.00287805 0.339149 0.411009 0.000257869 0.0727176 0.0511199 0.104217 0 0 0 0 0.0603268 0.160075 0.213017 0.388025 0.0039064 0.00991018 0.168715 0.0327055 0 0 0 0
693.422 3.19549 297.841 270.198 1.052 0.987049 0.2 0.4 0.6 1.1 1.4 1.5 2.1 3 3.2 3.7 4.2 4.8 0.0711557 0.000147994 0.283861 0.259687 0.000704337 0.205014 0.142299 0.0891303 0 0 0 0 0.000134686 0.29883 0.000298625 0.285992 0.178293 1.36833e-05 0.185627 0.0378604 0 0 0 0
656.266 3.02427 284.954 257.311 1.06364 1.01061 0.3 0.5 0.9 1.4 1.5 2.2 1.9 3 3.2 3.7 4.2 4.7 0.142736 0.102335 0.25693 0.0157122 0.346134 5.96877e-07 0.0718771 0.127918 0 0 0 0 0.137367 0.142567 0.193559 0.312606 0.0189295 0.170755 3.04233e-06 0.0348268 0 0 0 0
632.299 2.91382 276.248 248.606 1.08825 1.06302 0.3 0.4 0.5 1.2 1.5 2 2.7 3.5 3.4 3.9 4.5 5 0.0856682 0.0781789 0.147273 0.362392 0.160799 0.106583 0.0700751 0.0772831 0 0 0 0 0.106487 1.64727e-08 0.228131 0.381552 0.047812 0.193916 0.0884878 0.0166319 0 0 0 0
648.403 2.98803 282.133 254.491 1.10426 0.948831 0.2 0.4 0.6 1.1 1.5 1.3 2.2 3.6 3.2 3.7 4.3 4.9 0.135202 4.53543e-09 0.100976 0.534709 6.82458e-11 7.86737e-10 0.256212 0.0771574 0 0 0 0 3.08814e-07 0.263935 0.078257 0.0391226 4.98921e-10 0.395615 0.16654 0.00536166 0 0 0 0
658.239 3.03336 285.656 258.014 1.06299 1.01471 0.0001 0.5 0.7 0.6 1.4 1.5 2.2 3 3.2 3.7 4.2 4.8 0.0142638 0.329506 0.0109206 0.0351593 0.352945 0.155586 0.0392478 0.125362 0 0 0 0 0.0753054 0.0618597 0.256736 0.0516863 0.362381 6.74016e-06 0.168944 0.0377948 0 0 0 0
661.605 3.04887 286.85 259.207 1.06478 0.992752 0.3 0.5 0.9 0.7 1.4 1.5 2.1 3 3.2 3.8 4.3 4.8 0.11065 0.157226 0.161736 0.0394944 0.0568297 0.366899 0.0494947 0.122446 0 0 0 0 0.205855 1.51093e-08 0.316918 5.43152e-09 0.243496 3.45254e-10 0.188794 0.0376889 0 0 0 0
646.316 2.97842 281.379 253.737 1.073 1.03513 0.3 0.5 0.8 1.4 1.5 2 2.3 3.2 3.4 4 4.5 5.1 0.187042 0.000154832 0.252018 0.409266 1.30872e-06 0.0621748 0.0594068 0.102932 0 0 0 0 0.159634 0.0668313 0.2376 0.245811 0.123058 4.15161e-08 0.170014 0.0321824 0 0 0 0
639.759 2.9482 278.993 251.35 1.07889 1.04005 0.2 0.5 0.8 1.4 1.5 1.6 2.4 3.3 3.4 4 4.6 5.2 0.13907 0.000470964 0.343742 0.200834 0.0396494 0.173852 0.0878803 0.0933876 0 0 0 0 0.113957 0.0758028 0.315014 0.0172662 0.252403 0.088956 0.151691 0.0249567 0 0 0 0
