Chi2   rChi2   BIC   AIC    Qichtot    Qimtot  R[0]  R[1]  R[2]  R[3]  R[4]  R[5]  R[6]  R[7]  R[8]  R[9]  R[10]  R[11]  Q0ch    Q1ch    Q2ch    Q3ch    Q4ch    Q5ch    Q6ch    Q7ch    Q8ch    Q9ch    Q10ch    Q11ch    Q0m    Q1m    Q2m    Q3m    Q4m    Q5m    Q6m    Q7m    Q8m    Q9m    Q10m    Q11m
375.798 1.60597 163.088 120.406 1.00914 1.13639 0.2 0.4 0.7 1.2 1.7 1.8 2.3 2.8 3.3 3.4 4.3 5.2 0.115732 0.00174863 0.168306 0.33949 0.0364469 0.201772 0.0269068 0.0504525 0.0566269 1.08726e-10 2.69784e-14 0.0116542 0.092576 0.0205303 0.242262 0.245692 0.134019 0.090218 0.1065 0.0781075 8.86865e-07 0.0730576 0.0364304 0.0169969
320.429 1.36936 121.806 79.1238 1.0046 1.04687 0.3 2.77556e-17 0.7 1.1 1.4 2 2.1 2.6 3.2 3.6 4 4.5 0.0652958 0.0154042 0.274838 0.0958715 0.266192 0.135603 0.0217475 0.0791102 0.0228625 0.0192114 1.4304e-10 0.00846722 0.0715418 0.0436553 0.221278 0.135322 0.2309 0.152395 0.0068538 0.108318 0.030284 0.0206336 0.025692 3.67413e-11
321.473 1.37382 122.648 79.9659 1.00415 1.04703 0.0001 0.6 0.7 1.2 1.4 1.9 2.5 3 3.5 3.8 4.4 4.5 0.0375841 0.199674 0.098749 0.221927 0.125411 0.168249 0.0937825 0.0220371 0.0284425 2.19824e-14 0.00829639 1.97802e-10 0.0688102 0.19708 0.0582979 0.258771 0.0864399 0.169082 0.113008 0.0397176 0.0162324 0.0312563 0.00833293 4.25215e-14
321.469 1.3738 122.645 79.9631 1.00424 1.05796 0.0001 0.5 0.9 1.1 1.5 1.6 2.2 2.7 3.4 4 4.4 5.3 0.025468 0.186627 0.172579 0.140583 0.0845365 0.168298 0.123298 0.0578582 0.0348895 3.59839e-10 0.0101008 2.87159e-13 0.0577568 0.172138 0.106783 0.212839 0.00750891 0.211232 0.128538 0.087029 0.0429105 0.0284519 0.00277537 2.95758e-12
517.173 2.21014 245.793 203.111 1.01332 1.2844 0.0001 0.4 0.8 1.2 1.6 2.1 2.7 2.9 3.6 3.8 4.3 5.2 0.0332913 0.145934 0.160663 0.172962 0.322786 0.0314652 0.0239504 0.0848052 5.01004e-10 0.0203804 5.44009e-15 0.0170768 0.0481715 0.125324 0.192399 0.242212 0.165521 0.160994 0.156226 9.756e-09 0.114452 1.85371e-09 0.0381487 0.0409462
322.95 1.38013 123.835 81.1532 1.00451 1.05998 0.1 0.6 0.8 1.2 1.6 2 2.4 3 3.6 4.2 4.5 4.6 0.0410817 0.227965 0.074541 0.249544 0.159413 0.0877654 0.093313 0.0405932 0.0221216 3.03386e-11 0.00816937 5.07163e-11 0.0687001 0.210575 0.0757031 0.225162 0.154328 0.112145 0.0879047 0.0724703 0.0296954 0.023294 5.30098e-09 3.05169e-11
320.905 1.37139 122.19 79.5078 1.00446 1.04792 0.0001 0.5 0.7 1.2 1.6 1.7 2.2 2.7 3.4 4 4.5 4.4 0.0329321 0.104201 0.200306 0.266503 0.0651551 0.117219 0.112665 0.0609949 0.0333469 0.00280134 0.00834132 1.0111e-11 0.0641836 0.102241 0.160176 0.29034 9.33018e-09 0.157734 0.116783 0.0879223 0.0389121 0.0296286 1.51967e-12 5.51742e-11
321.989 1.37602 123.063 80.3814 1.00445 1.0494 0.0001 0.4 0.7 1.2 1.6 2 2.4 2.8 3.4 4.1 4.5 4.4 0.0261586 0.0743285 0.245516 0.245547 0.160446 0.0920052 0.080815 0.0357883 0.0330999 0.00241789 0.00832244 1.78146e-10 0.044391 0.095479 0.202597 0.254908 0.114052 0.155433 0.0366908 0.0792277 0.0391114 0.0275129 1.0102e-11 2.98496e-11
321.519 1.37401 122.685 80.0034 1.00451 1.03942 0.0001 0.4 0.7 1.2 1.6 1.9 2.3 2.8 3.5 3.9 4.5 4.5 0.0253912 0.0772193 0.241474 0.25079 0.147105 0.0728532 0.100933 0.0493134 0.0309784 2.19824e-14 0.00845154 4.48913e-12 0.0519426 0.0920564 0.180141 0.294236 0.0804867 0.112552 0.0948593 0.0785642 0.0237746 0.0305604 0.000250634 7.45359e-12
431.563 1.84428 198.923 156.241 1.00881 1.07373 0.0001 0.6 0.9 1.2 1.3 1.9 2.2 3 3.3 4.1 4.6 5.1 0.0518707 0.183716 0.126292 0.220928 0.0900888 0.105807 0.153915 1.04139e-13 0.0627694 2.22045e-13 0.0134234 4.59854e-13 0.0591684 0.257241 0.0556566 3.51923e-10 0.301129 0.140591 0.108962 0.102437 0.00987866 0.0386661 2.09055e-13 2.74225e-14
