Chi2   rChi2   BIC   AIC    Qichtot    Qimtot  R[0]  R[1]  R[2]  R[3]  R[4]  R[5]  R[6]  R[7]  R[8]  R[9]  R[10]  R[11]  Q0ch    Q1ch    Q2ch    Q3ch    Q4ch    Q5ch    Q6ch    Q7ch    Q8ch    Q9ch    Q10ch    Q11ch    Q0m    Q1m    Q2m    Q3m    Q4m    Q5m    Q6m    Q7m    Q8m    Q9m    Q10m    Q11m
432.499 1.84829 199.485 156.803 1.00838 1.03695 0.1 0.6 0.7 1.2 1.4 2 2.1 2.7 3.3 3.9 4.4 5.1 0.0449335 0.107798 0.209195 0.115555 0.240363 0.084535 0.0865467 0.072586 0.032348 0.00856175 0.00595541 1.68035e-10 0.0749911 0.192742 0.0537398 0.253341 0.114156 0.159829 0.0217363 0.0998919 0.0142358 0.0432553 5.28791e-11 0.00902695
515.642 2.2036 245.025 202.343 1.01358 0.972725 0.2 0.5 0.8 1.3 1.4 1.9 2.1 3 3.5 3.8 4.5 5.2 0.118324 0.011204 0.231004 0.178386 0.171639 0.121965 0.0623558 0.0828071 0.0261909 7.49401e-15 1.33227e-15 0.00970466 0.0912353 0.0730662 0.254327 2.47545e-09 0.287663 0.0167573 0.169348 0.0750504 0.00400527 5.85494e-11 0.00127216 2.20699e-10
437.409 1.86927 202.408 159.727 1.00834 0.994642 0.3 0.2 0.7 1 1.4 1.7 2.2 2.6 3.1 3.5 4.2 4.4 0.100424 2.51385e-08 0.204473 0.162435 0.193568 0.122589 0.110456 0.0516164 0.0355356 0.0179272 0.00655014 0.00276317 0.148018 0.00352496 0.119017 0.231154 0.105265 0.169617 0.105497 0.0384652 0.0502661 0.0059627 0.0178553 7.41616e-10
505.872 2.16185 240.071 197.389 1.01375 1.00625 0.2 0.5 0.9 1.3 1.5 2 2.1 2.9 3.4 3.3 4.5 5.2 0.110974 0.05455 0.239168 0.147346 0.189363 0.148984 2.70053e-08 0.06886 0.0397924 0.00457011 8.75466e-13 0.0101451 0.0820007 0.126252 0.249252 0.0533431 0.217044 8.34225e-11 0.168982 0.0720052 0.0276606 8.59901e-08 0.00857651 0.00112957
506.629 2.16508 240.458 197.776 1.0131 1.12714 0.2 0.4 0.9 1.3 1.7 2 2.3 2.9 3.4 3.9 3.8 5.1 0.0973393 0.0620098 0.236887 0.232351 0.165804 0.0735294 0.025553 0.0640873 0.0464654 2.10226e-12 5.66325e-13 0.00907659 0.0703877 0.115448 0.253515 0.19084 0.162996 1.38329e-09 0.149162 0.0727428 0.0201876 0.0489117 0.00672869 0.036216
505.087 2.15849 239.669 196.987 1.01395 1.01919 0.2 0.5 0.9 1.3 1.6 2 2.2 2.9 3.4 4.2 4.5 5.2 0.110096 0.0581879 0.22716 0.212402 0.15177 0.116357 0.0150694 0.0677129 0.044874 2.08666e-13 1.67866e-13 0.0103175 0.080781 0.131676 0.233459 0.135746 0.160901 0.0619755 0.101691 0.0699866 0.0318119 0.000944091 0.00852998 0.00169105
435.768 1.86226 201.435 158.753 1.00858 1.02271 0.3 0.7 0.9 1.4 1.5 2.1 2.4 2.8 3.4 4.2 4.4 5.8 0.10243 0.165141 0.173132 0.178806 0.12311 0.141848 0.0226728 0.0608156 0.0298283 0.00720572 0.00358915 1.13387e-12 0.156446 0.0544722 0.257846 0.0632136 0.195381 0.162618 3.00704e-13 0.0721581 0.0306722 0.0140899 0.00664749 0.00916117
502.025 2.1454 238.094 195.412 1.01364 1.01895 0.2 0.4 0.7 1.1 1.6 1.7 2.1 2.5 3.2 3.4 4.3 5.2 0.0962059 0.0575694 0.0766473 0.341109 1.0765e-08 0.270507 0.0185166 0.0606648 0.0712358 0.00993475 1.66533e-16 0.0112459 0.0657149 0.0929473 0.143693 0.264129 0.0475165 0.168971 0.0781736 0.0755621 0.0696349 8.59313e-14 0.0116639 0.000939394
508.611 2.17355 241.47 198.788 1.01324 0.985786 0.1 0.4 0.6 1.1 1.3 1.8 2.1 2.8 3.3 3.9 4.5 5.2 0.0813708 0.00461389 0.169702 0.194424 0.197753 0.194734 0.0423621 0.0597875 0.0582188 1.30745e-12 1.55975e-12 0.0102721 0.0660358 7.15822e-12 0.249034 0.146907 0.174791 0.135625 0.107736 0.0664775 0.0336809 1.99351e-10 0.00549854 1.14511e-07
437.06 1.86778 202.202 159.52 1.00848 1.00239 0.3 0.7 0.8 0.9 1.4 1.6 2.1 2.7 3.2 3.6 4.3 4.4 0.102455 0.154189 0.0350674 0.14208 0.255507 0.0534927 0.148778 0.0682669 0.0228771 0.0190666 8.55007e-11 0.0067062 0.156555 0.0574408 1.87305e-08 0.249558 0.157248 0.112738 0.148646 0.0541253 0.0430795 0.0044369 0.018563 9.62692e-08
432.944 1.85019 199.751 157.069 1.00848 1.05439 0.2 0.4 0.7 1.2 1.5 1.9 2.3 2.9 3.5 4.4 3.6 5.8 0.0537591 0.0290022 0.274064 0.198589 0.1645 0.09479 0.104398 0.0565101 0.0140897 0.00748739 0.011291 2.30055e-10 0.08531 0.0363727 0.230671 0.227996 0.0958511 0.15531 0.0749292 0.0732927 0.0313495 0.029203 0.00153988 0.0125629
433.146 1.85105 199.872 157.19 1.00832 1.04408 0.0001 0.4 0.8 1.2 1.4 1.9 2.3 2.8 3.3 3.9 4.4 5 0.0187561 0.115189 0.277351 0.0327432 0.265565 0.109625 0.095355 0.047992 0.0314982 0.00817066 0.00607588 1.23175e-11 0.0452399 0.128049 0.192859 0.169765 0.149166 0.126806 0.0908875 0.0728451 0.0132721 0.044979 8.20955e-10 0.0102118
436.005 1.86327 201.576 158.894 1.00836 1.01847 0.0001 0.4 0.8 1.3 1.6 1.9 2.3 2.8 3.3 3.9 4.4 4.9 0.0173912 0.119788 0.267142 0.216712 0.114293 0.0778878 0.103174 0.0451927 0.0331223 0.00769781 0.00596168 5.15588e-13 0.0377576 0.131963 0.226758 0.249159 0.0229939 0.162847 0.0631144 0.0614651 0.033347 0.0132891 0.0157738 7.18758e-13
436.875 1.86699 202.092 159.41 1.00837 0.995718 0.2 0.5 0.8 1.2 1.6 1.9 2.3 2.9 3.4 4.2 4.4 4.5 0.0476416 0.120177 0.207764 0.196312 0.189438 0.0417023 0.120035 0.0474751 0.0276213 0.00767465 0.0025245 2.2144e-11 0.0827933 0.110542 0.175829 0.214178 0.118788 0.111281 0.0856203 0.0578181 0.0216292 0.015875 0.00136449 4.5925e-09
443.595 1.89571 206.046 163.364 1.00809 1.04109 0.2 0.5 0.9 0.9 1.5 2 2.2 2.8 3.4 4.3 4.4 4.9 0.0454513 0.140617 0.0313273 0.252593 0.295313 4.80227e-13 0.14559 0.0549987 0.0336691 0.0085281 3.81399e-10 3.165e-11 0.0865237 0.110641 0.173174 0.106231 0.253285 0.0856238 0.078038 0.0711973 0.0456178 4.01089e-08 0.0307551 1.32139e-12
510.302 2.18078 242.329 199.647 1.01349 0.99906 0.1 0.4 0.9 0.6 1.1 1.6 2 2.6 3.2 3.5 4.1 5.2 0.0655088 0.0820674 0.0622029 0.0573681 0.279008 0.232742 0.0978091 0.0456561 0.0748985 0.00514949 6.1634e-13 0.0110828 0.0378149 0.153072 0.229607 0.000172799 0.116216 0.199222 0.128084 0.0751429 0.0531464 2.37964e-09 0.00595722 0.00062473
433.035 1.85058 199.806 157.124 1.00822 1.08045 0.0001 0.5 0.8 1 1.5 1.7 2.2 2.8 3.4 4.3 4.4 5.9 0.0269243 0.174231 0.0834436 0.20849 0.239601 0.0378557 0.138087 0.0582452 0.0314687 0.00986894 9.99105e-07 2.02679e-08 0.0510748 0.180455 0.0360754 0.244153 0.14082 0.129027 0.122842 0.0716223 0.0543093 1.3496e-11 0.0373148 0.0127536
435.521 1.8612 201.288 158.606 1.00835 1.01639 0.1 0.5 0.7 1.2 1.6 1.9 2.2 2.8 3.4 4.1 4.4 4.9 0.0387969 0.0823252 0.223832 0.241087 0.173863 0.0196415 0.127426 0.0607899 0.0305779 0.00458206 0.00542374 1.30729e-13 0.061145 0.112352 0.164212 0.266174 0.0845721 0.122969 0.0760938 0.0724683 0.0330291 0.00877684 0.0145993 3.18801e-13
