Chi2   rChi2   BIC   AIC    Qichtot    Qimtot  R[0]  R[1]  R[2]  R[3]  R[4]  R[5]  R[6]  R[7]  R[8]  R[9]  R[10]  R[11]  Q0ch    Q1ch    Q2ch    Q3ch    Q4ch    Q5ch    Q6ch    Q7ch    Q8ch    Q9ch    Q10ch    Q11ch    Q0m    Q1m    Q2m    Q3m    Q4m    Q5m    Q6m    Q7m    Q8m    Q9m    Q10m    Q11m
738.836 3.40477 312.685 285.043 1 1 0.3 0.6 0.8 1 1.6 1.7 2.2 2.7 3.3 3.8 4.3 4.9 0.130701 0.095187 0.148694 0.212735 0.281666 0.0101147 0.0189718 0.101931 0 0 0 0 0.19401 0.0155737 0.135538 0.238772 0.212702 0.0571313 0.0849283 0.0613458 0 0 0 0
739.221 3.40655 312.807 285.165 1 1 0.3 0.6 0.6 0.9 1.4 1.9 2.1 2.7 3.2 3.8 4.3 4.8 0.0976814 0.127809 0.104785 0.149896 0.325719 0.0786116 0.0140508 0.101447 0 0 0 0 0.183368 0.0203499 0.0484756 0.25558 0.249023 0.102515 0.073702 0.0669865 0 0 0 0
726.768 3.34916 308.832 281.189 1 1 0.3 0.4 0.8 1.1 1.5 1.9 2.2 2.8 3.4 4 4.5 5 0.036013 0.216553 0.144114 0.106062 0.370951 0.0256838 0.00196487 0.0986584 0 0 0 0 0.168081 0.037767 0.202315 0.174137 0.189296 0.097067 0.0772585 0.0540789 0 0 0 0
727.288 3.35156 308.999 281.356 1 1 0.0001 0.4 0.9 1.2 1.6 2.1 2.8 3.5 3.6 4.2 4.7 5.2 0.0118338 0.250917 0.184653 0.133806 0.32595 0.000144355 0.092662 3.39745e-05 0 0 0 0 0.0485301 0.178834 0.243358 0.177585 0.135543 0.154597 0.0432532 0.0182985 0 0 0 0
739.223 3.40656 312.808 285.165 1 1 0.2 0.5 0.8 1.2 1.5 2 2 2.7 3.2 3.7 4.3 4.8 0.034792 0.230424 0.178128 0.128462 0.270721 0.0121896 0.0411021 0.104181 0 0 0 0 0.0994888 0.143961 0.178154 0.202098 0.145478 0.123964 0.0372874 0.0695692 0 0 0 0
740.338 3.4117 313.16 285.518 1 1 0.0001 0.5 0.7 1 1.5 1.7 2.1 2.7 3.2 3.7 4.2 4.8 0.0294278 0.197627 0.15054 0.153093 0.308549 0.0280758 0.0281256 0.104561 0 0 0 0 0.080943 0.10076 0.174309 0.206757 0.157256 0.117875 0.0899935 0.0721069 0 0 0 0
724.493 3.33868 308.098 280.455 1 1 0.0001 0.4 0.9 1.4 1.6 1.8 2.2 2.9 3.3 3.9 4.5 5.1 0.0160423 0.235729 0.233089 0.174437 0.236688 3.43653e-05 0.0178079 0.0861728 0 0 0 0 0.0337706 0.205117 0.275218 0.190048 0.0902848 0.0312378 0.128053 0.0462706 0 0 0 0
724.399 3.33824 308.067 280.425 1 1 0.2 0.4 0.9 1.4 1.6 2.2 2.5 2.9 3.5 4 4.6 5.2 0.0292242 0.219997 0.236967 0.171557 0.23852 0.0116965 0.00936435 0.0826737 0 0 0 0 0.0641691 0.16436 0.300065 0.122973 0.178152 0.115527 0.0156011 0.0391531 0 0 0 0
725.294 3.34237 308.356 280.714 1 1 0.3 0.4 0.8 1.1 1.6 1.7 2.2 2.9 3.3 3.8 4.4 4.9 0.100965 0.132942 0.120649 0.234911 0.295478 0.0118775 0.0198414 0.0833371 0 0 0 0 0.153928 0.0611385 0.171528 0.221702 0.195119 0.0265146 0.121837 0.0482323 0 0 0 0
737.554 3.39886 312.279 284.636 1 1 0.3 0.6 0.7 0.9 1.4 1.8 2.1 2.8 3.3 3.9 4.4 4.9 0.107921 0.150933 0.0809151 0.148371 0.305589 0.0613372 0.0608998 0.0840351 0 0 0 0 0.186852 0.0180712 0.0774946 0.216041 0.264134 0.0399627 0.140882 0.0565621 0 0 0 0
