Chi2   rChi2   BIC   AIC    Qichtot    Qimtot  R[0]  R[1]  R[2]  R[3]  R[4]  R[5]  R[6]  R[7]  R[8]  R[9]  R[10]  R[11]  Q0ch    Q1ch    Q2ch    Q3ch    Q4ch    Q5ch    Q6ch    Q7ch    Q8ch    Q9ch    Q10ch    Q11ch    Q0m    Q1m    Q2m    Q3m    Q4m    Q5m    Q6m    Q7m    Q8m    Q9m    Q10m    Q11m
450.884 1.92686 210.267 167.585 1 1.06873 0.0001 0.6 0.7 1.2 1.5 2 2.5 2.9 3.5 3.9 5 4.8 0.0378801 0.189286 0.110964 0.235432 0.14599 0.146793 0.0645593 0.0412547 0.0258645 0.00197743 1.82804e-11 2.26787e-10 0.0668196 0.242255 0.00423674 0.297923 0.0869559 0.15917 0.0715251 0.0602573 0.00772776 0.0539257 0.0156197 0.00231566
454.047 1.94037 212.077 169.395 1 1.08989 0.0001 0.4 0.7 1.1 1.5 1.6 2.1 2.7 3.3 4 4.5 5.8 0.0241503 0.0834983 0.221184 0.184721 0.219797 0.0133862 0.143 0.0708167 0.0317495 0.0076968 1.2926e-07 2.14074e-10 0.0379527 0.12374 0.147628 0.243922 1.66916e-07 0.195075 0.141995 0.0726921 0.0606068 0.0160984 0.0338504 0.0163315
757.389 3.2367 344.602 301.92 1 1.31104 0.0001 0.3 0.9 1.1 1.6 1.7 2.4 2.8 3.2 4 4.5 5.3 0.00982691 0.135417 0.191202 0.235161 0.201895 0.0221908 0.121409 0.0602631 3.50331e-13 0.0226365 3.50854e-11 5.06734e-12 0.000806229 0.17112 0.245946 0.137562 0.185765 0.0782616 0.16971 0.0694966 0.0428904 0.13415 0.00925026 0.0660842
449.898 1.92264 209.7 167.018 1 1.05596 0.2 0.5 0.8 1.2 1.5 2 2.3 2.8 3.3 3.9 5 5.2 0.0500417 0.108655 0.232772 0.133401 0.216164 0.0885761 0.0835198 0.0494808 0.0288813 0.00850862 3.86915e-11 5.9881e-12 0.097101 0.0843454 0.180794 0.206503 0.145927 0.112396 0.073133 0.0784359 0.0111914 0.0515783 0.0140298 0.000525226
453.013 1.93595 211.487 168.805 1 1.03515 0.2 0.5 0.8 1.2 1.6 2 2.4 2.9 3.3 3.8 4.4 4.5 0.0470866 0.122604 0.203334 0.202968 0.183008 0.0779684 0.0941282 0.0320858 0.0278911 0.00796476 0.000961191 7.71575e-11 0.083364 0.108995 0.179788 0.206388 0.144331 0.127386 0.0603321 0.0548554 0.0301237 0.0158449 0.0237421 1.33422e-08
451.648 1.93012 210.705 168.023 1 1.08947 0.0001 0.5 0.8 1.2 1.5 1.9 2.3 2.8 3.3 3.7 4.3 5.2 0.0297968 0.149471 0.196369 0.172474 0.172206 0.097252 0.0965032 0.0493475 0.0250418 0.0098702 0.00166814 4.70976e-10 0.0626426 0.136105 0.163201 0.206454 0.140178 0.0968258 0.104462 0.0806898 1.26089e-05 0.0539056 0.0264124 0.0185836
451.204 1.92822 210.45 167.768 1 1.05393 0.2 0.4 0.7 1 1.4 1.7 2 2.5 3.3 2.9 4.3 4.4 0.0312978 0.0941624 0.159647 0.191081 0.187733 0.0939499 0.0931916 0.094444 0.0399295 0.01012 0.00444284 1.24974e-06 0.059182 0.117917 0.067799 0.284256 0.0402182 0.228854 0.0356337 0.115455 0.0681771 1.81748e-08 0.0212374 0.0152029
451.915 1.93126 210.858 168.177 1 1.05962 0.2 0.4 0.7 1 1.3 1.6 2.1 2.6 3.3 3.9 4.1 5.2 0.0374525 0.0766516 0.188472 0.14926 0.137818 0.172238 0.114046 0.0790443 0.038472 0.00195685 0.00458994 5.63949e-10 0.0943955 0.0448136 0.145436 0.180106 0.124928 0.161578 0.108054 0.108664 0.0292939 0.0345753 0.0130367 0.0147389
452.362 1.93317 211.115 168.433 1 1.0588 0.2 0.4 0.8 1.2 1.5 1.7 2.2 2.6 3.3 3.9 4.1 5.2 0.0257116 0.116286 0.241918 0.182706 0.0783063 0.147607 0.0908532 0.0704541 0.0401615 4.00151e-06 0.00599392 1.74749e-13 0.0876479 0.0688171 0.216282 0.213641 0.0417232 0.153404 0.0846305 0.10062 0.0309244 0.0324817 0.0142455 0.0143823
463.775 1.98194 217.568 174.886 1 1.09918 0.2 0.5 0.8 1.2 1.4 1.7 2.1 2.5 3.1 3.6 4.1 4.9 0.0470037 0.122148 0.207353 0.17134 0.0884515 0.147011 0.0761244 0.0840777 0.0391018 0.0144118 0.00297703 3.38063e-14 0.0863643 0.103322 0.177635 0.236152 1.31327e-07 0.156909 0.128801 0.0444018 0.0955906 1.08579e-08 0.0531 0.0169073
