Chi2   rChi2   BIC   AIC    Qichtot    Qimtot  R[0]  R[1]  R[2]  R[3]  R[4]  R[5]  R[6]  R[7]  R[8]  R[9]  R[10]  R[11]  Q0ch    Q1ch    Q2ch    Q3ch    Q4ch    Q5ch    Q6ch    Q7ch    Q8ch    Q9ch    Q10ch    Q11ch    Q0m    Q1m    Q2m    Q3m    Q4m    Q5m    Q6m    Q7m    Q8m    Q9m    Q10m    Q11m
458.633 1.95997 214.68 171.998 1 1 -0.0999 0.5 0.8 1.3 1.5 1.9 2.3 2.8 3.3 3.7 4.4 5 0.0352231 0.131392 0.230374 0.208786 0.108318 0.104162 0.0974363 0.0467918 0.0279271 0.00916873 0.0004211 2.15903e-09 0.0641145 0.119933 0.216451 0.212802 0.0536851 0.158604 0.0550896 0.0630877 0.0223756 0.0138848 0.0199728 2.96385e-07
452.822 1.93514 211.378 168.696 1 1 -0.0999 0.4 0.7 1 1.3 1.6 2.2 2.7 3.2 3.8 4.2 5.2 0.0240571 0.0940169 0.182299 0.157029 0.12106 0.195899 0.129397 0.0494175 0.0355762 0.0112001 4.9664e-05 6.61295e-11 0.0588206 0.0938394 0.124149 0.192017 0.106647 0.179852 0.121302 0.071217 0.0108364 0.0306791 0.0053775 0.00526335
455.284 1.94566 212.782 170.1 1 1 -0.0999 0.5 0.9 1.3 1.6 1.9 2.3 2.7 3.2 4 4.6 3.5 0.0297569 0.173075 0.234525 0.159981 0.149304 0.0657292 0.100122 0.0380797 0.0382695 0.00676146 1.44184e-06 0.00439498 0.0553325 0.173315 0.192598 0.199785 0.0568764 0.143669 0.0604652 0.0475126 0.0419098 0.0183119 0.0102249 9.29163e-07
456.055 1.94895 213.22 170.538 1 1 -0.0999 0.4 0.7 1.1 1.5 1.7 2.1 2.6 3.1 3.5 4.3 5.6 0.0271504 0.0803339 0.220244 0.188257 0.214919 0.0225306 0.128593 0.0670324 0.0279093 0.0205453 0.00248456 1.28291e-08 0.0520401 0.0888497 0.180177 0.219553 0.0772987 0.146625 0.0891978 0.0739617 0.0266138 0.024572 0.0207848 0.000326533
460.131 1.96637 215.525 172.843 1 1 -0.0999 0.5 0.8 1.1 1.5 1.8 2.1 2.6 3.1 3.5 4.1 4.5 0.0318017 0.154149 0.162339 0.162929 0.22587 0.0217585 0.120937 0.0714358 0.0235635 0.0239904 0.0010846 0.000142479 0.0598635 0.149937 0.126729 0.199793 0.11974 0.127947 0.0739307 0.0679209 0.0383709 0.0123501 0.0145882 0.00882956
453.489 1.93799 211.759 169.077 1 1 -0.0999 0.4 0.7 1.1 1.4 1.7 2.1 2.6 3.1 3.4 4.1 4.4 0.0286411 0.0746796 0.231298 0.155185 0.178297 0.0963415 0.113831 0.0733475 0.0185749 0.0256645 0.00410978 2.99261e-05 0.0456715 0.10781 0.161878 0.214535 0.0838991 0.141432 0.11136 0.0569132 0.0416417 0.0116324 0.0153077 0.00791933
451.679 1.93025 210.723 168.041 1 1 -0.0999 0.5 0.9 1.3 1.6 2.1 2.3 2.8 3.3 3.9 3.5 5 0.0300871 0.171291 0.240179 0.142447 0.187219 0.0615506 0.0823638 0.0467376 0.031129 0.00697342 2.27097e-05 7.87426e-13 0.0649043 0.155345 0.188357 0.223262 0.0909738 0.130278 0.0261769 0.0742745 1.46953e-05 0.0355419 0.00454053 0.00633193
452.603 1.9342 211.252 168.57 1 1 -0.0999 0.5 0.9 1.3 1.6 2.1 2.3 2.8 3.4 3.9 4 5 0.0299107 0.172011 0.238283 0.146629 0.18228 0.0701582 0.072995 0.0540464 0.0302665 2.75817e-05 0.00339249 9.98525e-08 0.0649108 0.155247 0.18898 0.2215 0.0942874 0.121407 0.0350403 0.0709121 0.00399613 0.0368315 5.71245e-06 0.00688212
540.734 2.31083 257.332 214.65 1 1 0.2 0.3 0.8 1.1 1.6 2 2.2 2.8 3.3 4 4.5 4.6 0.0601439 0.090235 0.121916 0.270374 0.240116 0.0849376 0.0202911 0.0556506 0.0563362 9.12448e-12 4.00574e-12 9.16489e-14 0.02329 0.124985 0.235117 0.138244 0.246293 0.0072024 0.118615 0.0531735 0.0453025 2.7964e-09 0.00588523 0.00189084
551.601 2.35727 262.485 219.803 1 1 0.2 0.5 0.8 1.2 1.5 1.9 2.3 2.9 3.4 3.7 3.7 5.2 0.113807 0.0341797 0.176626 0.235577 0.151577 0.158337 0.0215331 0.0681855 0.0401049 5.91699e-05 1.70555e-06 1.10794e-05 0.095947 0.0866871 0.178833 0.200759 0.143204 0.0802573 0.116131 0.0487646 0.00517254 0.0216253 0.00260245 0.0200164
542.833 2.3198 258.335 215.653 1 1 -0.0999 0.4 0.7 1.1 1.6 1.9 2.4 3 3.3 3.4 4.4 5.4 0.0640487 0.0929142 0.0811863 0.317582 0.200631 0.106122 0.0437437 0.0553452 0.0292136 0.00921331 2.60713e-10 1.18198e-07 0.0524758 0.0893551 0.178155 0.226412 0.172032 0.103933 0.0871388 0.040922 0.0208462 0.00819575 0.0100085 0.0105266
535.845 2.28993 254.979 212.297 1 1 -0.0999 0.5 0.8 1.2 1.7 1.8 2.2 2.7 3.2 3.3 4.3 5.4 0.0764169 0.110219 0.106304 0.324981 0.0972567 0.133889 0.0362777 0.0449328 0.0449211 0.0248021 1.18674e-10 2.87627e-10 0.0570115 0.160224 0.137276 0.246556 0.122189 0.0671447 0.0992914 0.0445733 0.0549775 3.19476e-05 0.00576823 0.00495675
