Chi2   rChi2   BIC   AIC    Qichtot    Qimtot  R[0]  R[1]  R[2]  R[3]  R[4]  R[5]  R[6]  R[7]  R[8]  R[9]  R[10]  R[11]  Q0ch    Q1ch    Q2ch    Q3ch    Q4ch    Q5ch    Q6ch    Q7ch    Q8ch    Q9ch    Q10ch    Q11ch    Q0m    Q1m    Q2m    Q3m    Q4m    Q5m    Q6m    Q7m    Q8m    Q9m    Q10m    Q11m
473.85 2.025 223.134 180.452 1.00511 1.17927 0.1 0.6 1.1 1.2 1.7 2.3 2.6 3.1 3.6 4 4.3 5.2 0.0390328 0.26094 0.151845 0.148587 0.209477 0.103554 0.0366852 0.0381589 0.0138873 3.48745e-10 0.00294298 1.2999e-12 0.0754872 0.221022 0.156329 0.154142 0.204344 0.101104 0.0895386 0.0521913 0.0157282 0.0818758 5.63556e-08 0.0275037
482.485 2.0619 227.812 185.13 1.00493 1.13227 0.2 0.6 0.7 1.3 1.5 2 2.4 2.9 3.4 4.3 4.4 4.4 0.0642739 0.00427735 0.31047 0.241428 0.106437 0.130866 0.0722348 0.046617 0.0245732 0.00375482 1.65645e-12 4.49353e-11 0.0989951 0.00465556 0.27033 0.310341 1.50491e-13 0.216039 0.0438609 0.0712253 0.066706 0.0448438 0.00527174 5.14334e-11
465.868 1.99089 218.734 176.052 1.00569 1.09806 0.2 0.5 0.9 1.3 1.7 2.1 2.5 3.1 3.3 4.2 4.3 6 0.041261 0.158423 0.23781 0.184206 0.173325 0.0643802 0.0937032 0.018059 0.0283703 0.00614969 1.59948e-09 2.03726e-14 0.0837883 0.123871 0.231416 0.188519 0.114941 0.164432 0.0260556 0.0821206 0.0209141 6.6391e-10 0.040121 0.0218826
474.709 2.02867 223.603 180.921 1.00507 1.08938 0.0001 0.6 0.9 1.2 1.4 2 2.2 2.7 3.2 3.9 4.3 4.9 0.0382384 0.233145 0.146414 0.0105333 0.30045 0.100286 0.0743644 0.0572257 0.0355552 0.00885704 2.77556e-16 9.95481e-13 0.0612627 0.250054 0.0281241 0.251259 0.0785558 0.227775 0.0109694 0.0503114 0.0807212 0.0115387 0.0388088 8.61089e-13
475.131 2.03047 223.833 181.151 1.00517 1.17005 0.2 0.6 0.9 1.2 1.6 2.1 2.5 2.9 3.5 4 4.3 5.2 0.0550419 0.208797 0.11626 0.198935 0.187235 0.111175 0.0600457 0.0398511 0.0253683 1.01747e-10 0.00246362 1.73315e-11 0.104953 0.135074 0.156361 0.180098 0.197173 0.0945415 0.10701 0.0622748 0.029571 0.0773914 6.97406e-08 0.0255993
470.774 2.01185 221.447 178.765 1.00546 1.0714 0.2 0.4 0.7 1.2 1.5 1.8 2.4 2.7 3.3 3.8 4.1 4.9 0.0417236 0.0613182 0.237024 0.271509 0.0370767 0.187069 0.0894496 0.0376873 0.037006 2.83911e-09 0.00560084 3.33067e-15 0.0863071 0.0524716 0.189239 0.279563 0.0490029 0.165479 0.0790353 0.0951789 4.74632e-08 0.0679478 1.3033e-06 0.00716913
475.636 2.03263 224.108 181.426 1.00508 1.18002 0.1 0.3 0.7 1.1 1.5 1.6 2.2 2.8 3.4 3.9 4.3 5.2 0.00448075 0.0907298 0.234205 0.199002 0.1083 0.137974 0.139451 0.0590714 0.0276861 0.000373717 0.00380755 4.59022e-12 0.0508053 0.0687536 0.207057 0.198085 0.167103 0.0798176 0.157677 0.112093 0.0238938 0.0701521 0.0217534 0.0228261
473.341 2.02282 222.856 180.174 1.00481 1.25198 0.2 0.4 0.9 1.2 1.6 1.9 2.4 3 3.5 4 4.3 5.1 0.00924482 0.162226 0.276171 0.106366 0.209183 0.0627044 0.117925 0.0362547 0.0218569 2.05517e-08 0.00287374 2.73555e-11 0.0681027 0.12145 0.229296 0.166193 0.175996 0.0759709 0.161412 0.0909791 0.0208784 0.104878 5.37898e-09 0.0368247
474.424 2.02746 223.448 180.766 1.00531 1.18608 0.1 0.5 0.9 1.3 1.6 1.8 2.3 2.8 3.4 4 4.3 5.2 0.0291794 0.176912 0.227964 0.181803 0.0927154 0.102634 0.110586 0.0493438 0.0300379 1.60403e-09 0.00413649 8.5672e-12 0.0641367 0.161667 0.179375 0.26603 3.20504e-09 0.142809 0.127533 0.0977573 0.033517 0.085515 4.00251e-08 0.0277377
471.509 2.015 221.852 179.17 1.00555 1.10492 0.1 0.5 0.8 1.2 1.4 1.7 2.2 2.7 3.4 3.8 4.3 4.9 0.0311641 0.157553 0.171366 0.233653 0.0228969 0.180329 0.101915 0.0706193 0.0321677 4.48226e-10 0.00388729 1.12133e-14 0.0626852 0.157064 0.120557 0.257199 0.0299847 0.165866 0.0966086 0.127046 1.18237e-09 0.0767591 0.000805898 0.0103476
