Chi2   rChi2   BIC   AIC    Qichtot    Qimtot  R[0]  R[1]  R[2]  R[3]  R[4]  R[5]  R[6]  R[7]  R[8]  R[9]  R[10]  R[11]  Q0ch    Q1ch    Q2ch    Q3ch    Q4ch    Q5ch    Q6ch    Q7ch    Q8ch    Q9ch    Q10ch    Q11ch    Q0m    Q1m    Q2m    Q3m    Q4m    Q5m    Q6m    Q7m    Q8m    Q9m    Q10m    Q11m
320.793 1.37091 122.099 79.4174 1.00422 2.59436 0.2 0.4 0.8 1.2 1.5 1.9 2.2 2.8 3.3 3.8 4.3 4.8 0.0380273 0.0883058 0.284294 0.0779319 0.272593 2.36119e-08 0.139631 0.056499 0.0067486 0.0282022 0.00392674 0.00806288 0.0859163 0.095786 0.305785 0.196527 0.28627 0.190848 0.349318 0.355893 0.269461 0.232733 0.124627 0.101197
322.118 1.37657 123.167 80.4854 1.00393 2.62267 0.1 0.5 0.7 1.1 1.4 1.5 2.1 2.7 3.2 3.8 4.4 4.8 0.0465219 0.0294893 0.298378 0.0357753 0.323054 3.13606e-07 0.150844 0.0659368 0.0146016 0.0260636 0.00790909 0.00535541 0.0764415 0.104557 0.227248 0.239478 1.17191e-08 0.371518 0.46381 0.32569 0.329908 0.282829 0.11788 0.0833105
325.993 1.39313 126.264 83.5823 1.00658 2.15451 0.0001 0.5 0.7 1.1 1.3 1.7 2 2.5 2.9 3.5 4 4.6 0.0302455 0.132727 0.143911 0.190064 0.116156 0.170344 0.0560922 0.100887 0.017332 0.0256465 0.0146534 0.0085175 0.0709014 0.0662995 0.297981 6.5469e-05 0.395687 0.0636468 0.364948 0.169212 0.267431 0.232882 0.117579 0.10788
325.062 1.38915 125.524 82.8418 1.0034 2.61194 0.1 0.5 0.7 1.2 1.6 2.1 2.6 2.7 3.3 3.9 4.4 5.1 0.0406525 0.0731297 0.232221 0.232197 0.18533 0.101891 0.0824407 6.47839e-10 0.0257293 0.0166013 0.0126361 0.00057581 0.0797309 0.125225 0.183848 0.388979 0.260294 0.374595 0.0641285 0.346795 0.323019 0.242441 0.146455 0.0764342
358.436 1.53178 150.837 108.155 1.00406 2.62155 0.1 0.4 0.8 1 1.5 1.6 2.2 2.8 3.4 4 4.5 5.1 0.0401824 0.102641 0.0838125 0.307165 0.200173 1.86365e-08 0.190498 0.0136808 0.048216 2.16221e-12 0.0176954 1.69764e-10 0.0591285 0.147593 0.170083 0.216064 0.471112 0.00279569 0.440833 0.386371 0.304865 0.248339 0.102702 0.0716638
1580.31 6.75345 535.096 492.414 0.993673 3.83465 0.1 0.3 0.8 1.1 1.4 1.7 2.1 2.6 3.2 3.7 4.2 4.9 0.0244259 0.133014 0.116244 0.26698 0.066719 0.205122 0.059828 0.0242905 0.088934 0.00811603 1.09807e-12 2.29712e-11 0.000474347 0.0964684 0.184648 0.222945 0.340025 0.406118 0.443016 0.316412 0.253214 0.390425 0.581798 0.599105
354.287 1.51405 147.822 105.14 1.00735 2.57135 0.0001 0.5 1 1.3 1.5 2 2.5 3 3.5 4 4.7 5 0.0651729 0.142708 0.237342 0.0976343 0.191335 0.153284 0.00194192 0.0725985 0.0288948 2.11716e-11 5.17781e-10 0.0164395 0.0568792 0.230603 0.348933 0.00648527 0.329536 0.388711 0.279792 0.325037 0.25248 0.195752 0.14832 0.00882609
392.808 1.67866 174.553 131.871 1.00308 2.79716 0.0001 0.4 0.8 1.1 1.6 1.9 2 2.5 3.1 3.6 4.1 4.7 0.0258383 0.154758 0.142207 0.164642 0.327586 1.25293e-08 0.0543159 0.0209524 0.0962988 3.02663e-11 2.22275e-10 0.0164831 0.043781 0.172926 0.188524 0.315909 0.351152 1.85118e-06 0.286597 0.45119 0.296865 0.372286 0.111106 0.206826
321.012 1.37185 122.277 79.5947 1.00357 2.67578 0.0001 0.6 0.7 1 1.3 1.7 2 2.6 3.1 3.6 4.2 4.8 0.0367078 0.245314 0.0188915 0.101339 0.250049 0.0883382 0.116579 0.0924793 0.0043809 0.031501 0.0101803 0.00780939 0.0728238 0.285562 0.018168 0.136678 0.351873 0.12892 0.417717 0.360816 0.299791 0.292464 0.195676 0.115297
323.071 1.38064 123.932 81.2503 1.00553 2.36791 0.0001 0.6 0.7 1 1.3 1.7 2 2.5 3 3.6 4.1 4.6 0.0367094 0.251694 0.00431603 0.125765 0.219029 0.125703 0.0811485 0.09303 0.022866 0.0263517 0.00830554 0.0106127 0.0758793 0.146923 0.209424 0.0211575 0.393531 0.109746 0.354515 0.248573 0.320966 0.260259 0.100932 0.126008
