Chi2   rChi2   BIC   AIC    Qichtot    Qimtot  R[0]  R[1]  R[2]  R[3]  R[4]  R[5]  R[6]  R[7]  R[8]  R[9]  R[10]  R[11]  Q0ch    Q1ch    Q2ch    Q3ch    Q4ch    Q5ch    Q6ch    Q7ch    Q8ch    Q9ch    Q10ch    Q11ch    Q0m    Q1m    Q2m    Q3m    Q4m    Q5m    Q6m    Q7m    Q8m    Q9m    Q10m    Q11m
454.262 1.94129 212.2 169.518 1 1 -0.0999 0.5 0.8 1.2 1.5 1.9 2.3 2.8 3.4 4.1 4.3 5.8 0.033565 0.1424 0.201037 0.17107 0.171152 0.100075 0.0937391 0.0524119 0.0308736 0.00367701 2.0817e-07 2.45216e-11 0.0569978 0.156928 0.145262 0.2193 0.0896281 0.158281 0.0590543 0.0633409 0.0307162 0.00505677 0.015431 4.36284e-06
455.826 1.94797 213.09 170.408 1 1 -0.0999 0.5 0.9 1.3 1.7 1.9 2.4 3.1 3.6 4.2 4.5 5.5 0.0292045 0.175865 0.22527 0.19393 0.151871 0.0460352 0.117128 0.0444791 0.014377 0.00183937 5.06558e-08 3.84208e-10 0.0553862 0.174089 0.190522 0.208925 0.0648357 0.13273 0.0835021 0.0613603 0.00480046 0.0136982 0.0101501 1.59887e-08
453.457 1.93785 211.741 169.059 1 1 -0.0999 0.5 0.8 1.1 1.5 1.8 2.1 2.6 3.3 4.1 4.4 3.9 0.0314993 0.156513 0.155906 0.172056 0.213162 0.0369904 0.110744 0.0777406 0.0411191 0.00427011 3.45786e-08 1.1629e-07 0.0592082 0.151317 0.129285 0.188587 0.132535 0.123012 0.0666781 0.0788802 0.0462933 0.000336037 0.023868 1.48814e-08
452.469 1.93363 211.176 168.494 1 1 -0.0999 0.5 0.8 1.2 1.5 2 2.2 2.8 3.5 3.8 3.9 4.9 0.0344902 0.136778 0.213937 0.143475 0.214399 0.0583078 0.103882 0.0654897 0.028742 4.68364e-07 0.000499631 5.02159e-09 0.0670837 0.136986 0.145833 0.221335 0.138602 0.082487 0.0884679 0.0772467 2.38026e-07 0.0309846 0.00689992 0.00407352
454.31 1.9415 212.228 169.546 1 1 0.2 0.5 0.7 1.1 1.4 1.6 2.1 2.8 3.5 3.9 4.2 5 0.0609774 0.0213245 0.278268 0.083928 0.263388 0.0268584 0.164521 0.0728781 0.0256352 1.53016e-06 0.00222001 4.40595e-09 0.102957 0.0325074 0.186143 0.164459 0.190591 0.036279 0.160786 0.0809203 0.00335636 0.0357307 1.60863e-05 0.0062531
454.487 1.94225 212.328 169.646 1 1 0.2 0.5 0.8 1.2 1.6 2 2.2 2.8 3.4 3.9 4 5 0.0475929 0.120064 0.208853 0.192785 0.205072 3.83735e-08 0.133308 0.059808 0.0288028 9.47727e-09 0.0037148 9.43949e-10 0.0956989 0.0888499 0.169455 0.234765 0.149434 0.0193736 0.124602 0.0688029 0.00490996 0.0361626 1.32313e-07 0.00794625
797.903 3.40984 358.098 315.416 1 1 -0.0999 0.5 0.9 1.2 1.6 1.7 2 2.7 3.4 3.7 4.1 4.7 0.065636 0.116664 0.159455 0.281093 0.134184 7.87112e-07 0.0888082 0.136523 5.42492e-11 2.19581e-10 0.0176363 3.24244e-10 0.0620317 0.164733 0.1715 0.16537 0.138528 0.050306 0.0954534 0.110142 0.00471525 0.0161442 0.00905964 0.0120175
769.071 3.28663 348.566 305.884 1 1 -0.0999 0.5 0.8 1.1 1.4 1.8 2.1 2.7 3.4 3.4 4.1 4.5 0.0672289 0.0996618 0.115686 0.230502 0.197249 0.0761403 0.0643493 0.13014 6.69233e-08 4.75597e-12 0.0190432 9.33738e-07 0.0701837 0.130133 0.142426 0.142381 0.191715 0.0875022 0.100963 0.0877488 0.00814304 0.0193326 0.00669951 0.0127742
766.793 3.27689 347.798 305.116 1 1 -0.0999 0.3 0.8 1.1 1.5 1.9 2.2 2.7 3.4 3.2 4.1 4.6 0.027859 0.105003 0.154439 0.260723 0.197525 0.0623591 0.0464492 0.126541 6.93101e-08 2.49225e-09 0.0191012 9.94693e-09 0.0225105 0.130039 0.206759 0.150955 0.206574 0.0747567 0.0785132 0.0771771 0.0220372 0.00850945 0.0115544 0.0106141
795.141 3.39804 357.2 314.518 1 1 -0.0999 0.4 0.7 1.1 1.4 1.8 2.1 2.7 3.4 3.7 4.1 4.8 0.0623886 0.0565271 0.142157 0.266305 0.177219 0.0842308 0.0608735 0.131548 4.56968e-13 3.76421e-13 0.0187513 1.5149e-13 0.0493659 0.0896282 0.19338 0.167307 0.169399 0.0806765 0.125784 0.0793733 0.0181193 0.0108997 0.0160667 7.8787e-12
541.278 2.31316 257.592 214.91 1 1 0.2 0.4 0.8 1.2 1.6 2 2.2 2.9 3.4 2.3 4.5 5.3 0.106512 0.0353498 0.18176 0.254443 0.189121 0.107958 0.0129235 0.0681172 0.0404987 0.00331629 9.62508e-13 1.4212e-12 0.0668507 0.09828 0.220991 0.17752 0.175762 0.0623888 0.0883841 0.0664353 0.0265912 0.00515952 0.0053505 0.00628752
542.973 2.3204 258.402 215.72 1 1 -0.0999 0.3 0.7 1.1 1.6 1.7 2.1 2.6 3.1 3.4 4.5 5.4 0.0404932 0.0987895 0.104077 0.311835 0.144946 0.112387 0.0711435 0.0322416 0.0615513 0.0225362 1.45947e-10 1.48899e-09 0.0313725 0.0934423 0.20002 0.224641 0.138 0.0760447 0.112361 0.0500773 0.0529042 0.00933419 0.00549287 0.00631133
538.95 2.30321 256.476 213.794 1 1 -0.0999 0.3 0.8 1.2 1.6 1.9 2.3 2.9 3.3 3.3 4.2 4.8 0.040653 0.10136 0.179035 0.26408 0.159951 0.114265 0.0383951 0.052305 0.0464997 0.0034559 8.05889e-12 1.64411e-10 0.00201776 0.15311 0.233207 0.179814 0.148613 0.0969843 0.0907643 0.0479649 0.0359049 0.00261096 0.00431944 0.00468961
542.912 2.32014 258.373 215.691 1 1 -0.0999 0.5 0.9 1.2 1.7 2.1 2.2 2.9 3.4 2.4 4.8 5.5 0.0745207 0.125647 0.123152 0.279042 0.214286 0.0672239 2.90333e-06 0.0649551 0.0415447 0.00962646 8.60944e-10 1.67429e-11 0.0543993 0.181795 0.152976 0.197963 0.191176 0.0330143 0.0649074 0.0604074 0.0287643 0.0231805 0.00716822 0.00424822
535.516 2.28853 254.82 212.138 1 1 0.2 0.4 0.8 1.1 1.5 1.9 2.2 2.8 3.3 2.9 4.6 5.5 0.100641 0.0509265 0.13538 0.227114 0.212358 0.133745 0.0279548 0.0550061 0.056875 4.58566e-09 4.20303e-12 1.4851e-11 0.0637071 0.106387 0.19516 0.146413 0.190886 0.0943167 0.0932183 0.0428388 0.0379237 0.0139911 0.00833637 0.00682283
540.11 2.30816 257.033 214.351 1 1 -0.0999 0.5 0.9 1.2 1.6 2 2.2 2.9 3.4 3.1 4.5 5.4 0.0756164 0.120037 0.144341 0.235402 0.193675 0.101284 0.0221207 0.0611545 0.0365321 0.00983804 4.45471e-12 4.21339e-10 0.0554884 0.175821 0.175568 0.152879 0.182379 0.0533271 0.1012 0.0598255 0.0230737 0.00884966 0.00568344 0.00590466
