Chi2   rChi2   BIC   AIC    Qichtot    Qimtot  R[0]  R[1]  R[2]  R[3]  R[4]  R[5]  R[6]  R[7]  R[8]  R[9]  R[10]  R[11]  Q0ch    Q1ch    Q2ch    Q3ch    Q4ch    Q5ch    Q6ch    Q7ch    Q8ch    Q9ch    Q10ch    Q11ch    Q0m    Q1m    Q2m    Q3m    Q4m    Q5m    Q6m    Q7m    Q8m    Q9m    Q10m    Q11m
457.942 1.95702 214.29 171.608 1 1 0.2 0.6 0.6 1 1.4 1.5 2 2.5 3 3.4 4 4.2 0.0544288 0.159451 0.055009 0.210633 0.100608 0.150427 0.127598 0.0837776 0.0272678 0.0267842 0.00221268 0.00180276 0.100524 0.0861283 0.0764155 0.201393 0.226533 0.0099582 0.137889 0.0862926 0.0338409 0.0119395 0.0290854 3.77642e-07
462.299 1.97563 216.742 174.06 1 1 0.0001 0.5 0.7 1.1 1.4 1.6 2.2 2.8 3.4 3.9 3.5 5.2 0.0299607 0.131456 0.146228 0.228348 0.0386241 0.199348 0.133356 0.0609009 0.0193484 0.00346859 0.00896185 2.02576e-10 0.0613169 0.121227 0.131336 0.176398 0.16567 0.0830745 0.15402 0.0609373 0.01144 0.0295854 1.78076e-05 0.00497725
834.702 3.5671 369.776 327.094 1 1 0.2 0.5 0.8 1.2 1.6 2 2.4 3.4 3.2 3.9 5.1 5.1 0.0802187 0.0436885 0.232189 0.286446 0.0513368 0.1604 0.0895373 0.0526915 0.00349276 1.74093e-10 4.34708e-09 7.84296e-09 0.095672 0.0911962 0.162754 0.233932 0.161042 0.0308344 0.142691 2.29552e-05 0.0199459 0.0405236 0.000238503 0.0211471
464.62 1.98555 218.039 175.357 1 1 0.2 0.6 0.7 1.1 1.4 1.6 2.1 2.5 3.1 3.7 4 5.3 0.0558525 0.166922 0.0853906 0.222663 0.0571437 0.177271 0.101906 0.0746863 0.0428961 0.0152696 3.94569e-07 2.0945e-09 0.103343 0.0812248 0.130615 0.180495 0.154664 0.0803248 0.113811 0.0806502 0.0367029 0.00673594 0.0266764 0.00475765
464.462 1.98488 217.951 175.269 1 1 0.2 0.5 0.8 1.3 1.7 2.1 2.4 3 3.5 3.6 4.4 5.3 0.0500275 0.107981 0.238921 0.243148 0.143973 0.0596467 0.0900449 0.0440975 0.0169984 0.00444 0.000722715 4.54636e-14 0.0922703 0.0697542 0.247609 0.19786 0.153154 0.0746639 0.0600689 0.054213 0.0164293 0.00653259 0.0274442 7.98308e-07
454.455 1.94211 212.31 169.628 1 1 0.2 0.5 0.8 1 1.4 1.6 2.1 2.7 3.4 3.6 4.2 5.2 0.0470063 0.125516 0.169354 0.115929 0.201572 0.0893096 0.140457 0.074091 0.0334838 2.07056e-07 0.00328131 1.4742e-09 0.100907 0.0723454 0.162293 0.122243 0.203416 0.0674392 0.137067 0.088739 1.06106e-07 0.0326869 0.012817 4.53273e-05
459.374 1.96314 215.099 172.417 1 1 0.0001 0.5 0.8 1.2 1.4 1.5 2 2.6 3.2 3.5 4 4.2 0.030211 0.145382 0.209849 0.104961 0.175912 0.0500039 0.153989 0.0860645 0.0207015 0.0213258 0.000345719 0.00125573 0.0583465 0.155215 0.137223 0.17858 0.164879 3.51157e-05 0.154275 0.099758 0.00777161 0.0238702 0.0172743 0.00277228
460.286 1.96703 215.612 172.93 1 1 0.2 0.3 0.7 1.1 1.4 1.8 2.2 2.7 3.4 3.7 4.4 4.1 0.0217999 0.0651566 0.255537 0.136192 0.206693 0.110498 0.098416 0.0680878 0.0347043 0.000691483 0.00221376 1.06244e-05 0.0741799 0.0507372 0.200528 0.156463 0.206257 0.0746368 0.116463 0.0727264 0.0122132 0.026606 0.0084471 0.00074274
454.148 1.9408 212.135 169.453 1 1 0.2 0.4 0.7 1.1 1.5 1.7 2.2 2.7 3.3 3.9 4 5.2 0.0414849 0.064197 0.217629 0.204264 0.161733 0.0912084 0.119153 0.0580453 0.0357327 0.000169726 0.00638308 2.44848e-10 0.102442 0.0207702 0.193319 0.213781 0.153606 0.0753344 0.117485 0.0735175 0.014916 0.0304501 5.18878e-08 0.00437851
457.29 1.95423 213.921 171.239 1 1 0.2 0.5 0.7 1.2 1.5 1.8 2.2 2.8 3.5 3.8 4 5.3 0.0575122 0.0395222 0.256117 0.208723 0.14949 0.0709565 0.123863 0.0640855 0.029215 3.12356e-05 0.000475634 9.22129e-06 0.103983 0.0217541 0.211038 0.245494 0.113181 0.0577922 0.133265 0.0692759 0.00226366 0.0244376 0.0122439 0.00527039
453.33 1.93731 211.668 168.986 1 1 0.0001 0.5 0.9 1.3 1.6 2 2.4 2.9 3.4 3.9 5.6 5 0.0263038 0.179279 0.229071 0.164752 0.153844 0.0870027 0.0893833 0.0390203 0.0274243 0.00391895 6.61209e-08 2.52022e-08 0.0574447 0.168904 0.174695 0.244153 0.0602595 0.119878 0.0746085 0.05476 5.47917e-06 0.0379302 6.19927e-08 0.00736146
457.135 1.95357 213.833 171.151 1 1 0.0001 0.5 0.8 1.2 1.6 2.1 2.5 3 3.3 3.9 3.3 5 0.0288453 0.155604 0.182232 0.211066 0.187114 0.103954 0.0712391 0.0265955 0.0237627 0.0075053 0.00208268 2.02927e-09 0.0585637 0.15662 0.123335 0.259731 0.1323 0.120029 0.0630468 0.0460793 1.88038e-06 0.0350373 6.14264e-08 0.0052562
461.192 1.97091 216.121 173.44 1 1 0.0001 0.5 0.8 1.2 1.4 1.7 2.1 2.6 3.2 3.7 4.4 4.2 0.0295703 0.150119 0.197314 0.146039 0.138705 0.104454 0.111016 0.0754535 0.0338055 0.0128906 0.000613428 2.04261e-05 0.0572226 0.162012 0.121845 0.22959 0.0811306 0.0932346 0.108522 0.0931168 0.0143603 0.030538 0.00647674 0.00195059
458.874 1.961 214.817 172.135 1 1 0.2 0.5 0.7 1.1 1.5 1.6 2.2 2.9 3.6 3.9 4.9 4.9 0.0543389 0.0634181 0.210264 0.1901 0.160565 0.0877223 0.148509 0.0632186 0.0218646 9.81162e-11 1.86126e-09 8.71317e-11 0.0985239 0.0605404 0.139979 0.239855 0.099018 0.102877 0.147854 0.0676818 9.42012e-11 0.0371246 0.00564994 0.000897036
818.262 3.49685 364.624 321.942 1 1 0.2 0.5 0.8 1.1 1.3 1.5 2.1 2.6 3.3 3.7 2.9 4.6 0.0805039 0.038887 0.239853 0.122157 0.158066 0.0617371 0.213241 0.0243117 0.0589253 5.89733e-08 2.35371e-06 0.00231551 0.0974893 0.083309 0.182276 0.0626717 0.170156 0.129562 0.130155 0.0997458 3.11564e-05 0.0443916 0.000212115 1.0615e-06
452.062 1.93189 210.943 168.261 1 1 0.2 0.5 0.7 1.1 1.4 1.8 2.1 2.6 3.2 3.7 4.1 5.2 0.0570319 0.0450011 0.24262 0.123801 0.229025 0.0730978 0.107857 0.0733666 0.0361479 0.0102512 0.00179986 2.01e-12 0.108006 0.00920824 0.212474 0.158096 0.189908 0.0812491 0.0886569 0.0954369 0.014821 0.0228816 0.0144377 0.00482479
453.659 1.93872 211.856 169.174 1 1 0.0001 0.4 0.7 1.1 1.5 2.1 2.6 2.7 3.3 3.8 3.9 4.3 0.0249646 0.0801114 0.226651 0.177996 0.236758 0.141211 0.0215333 0.0496419 0.0335971 0.000664044 0.00667964 0.000192248 0.0564949 0.0804773 0.180925 0.201162 0.210635 0.134575 0.0269199 0.0627524 0.0115923 0.0303006 0.000691571 0.00347462
542.068 2.31653 257.97 215.288 1 1 0.0001 0.3 0.8 1.2 1.5 1.9 2.2 2.9 3.3 3.3 4.1 4.3 0.036804 0.102496 0.191431 0.221172 0.167494 0.139051 0.0355445 0.0589996 0.0444037 0.00260275 7.14508e-07 2.92865e-07 0.00643293 0.144017 0.251683 0.128133 0.172993 0.0933092 0.103536 0.0607593 0.0207796 0.0124918 0.000380546 0.00548494
454.855 1.94383 212.538 169.856 1 1 0.2 0.5 0.8 1.2 1.6 2.1 2.5 3 3.5 4.2 4.8 5.1 0.047092 0.122392 0.204297 0.199999 0.192332 0.102026 0.0699168 0.0364323 0.0231704 0.00234283 3.38252e-09 6.81866e-12 0.0845294 0.102662 0.190504 0.189945 0.170373 0.133593 0.0359215 0.0593271 0.013039 0.0199588 0.000147433 1.17846e-08
553.644 2.366 263.443 220.761 1 1 0.0001 0.4 0.9 1.2 1.5 1.9 2.4 2.9 3.4 3.5 3.6 5.2 0.0529571 0.119789 0.191525 0.181342 0.16735 0.160051 0.0209278 0.063635 0.0423281 4.47537e-05 1.64815e-08 5.02065e-05 0.0363781 0.15986 0.217688 0.128317 0.16595 0.097022 0.118188 0.0274629 0.00294134 0.0255262 0.00401507 0.0166512
458.982 1.96146 214.877 172.195 1 1 0.2 0.5 0.7 1.1 1.4 1.7 2.2 2.7 3.4 4 4.1 5.2 0.0509071 0.081615 0.186693 0.195534 0.126034 0.146535 0.108795 0.0663478 0.0350687 3.06158e-06 0.00246716 4.2957e-09 0.0990327 0.0508563 0.164054 0.184764 0.165356 0.0873355 0.128156 0.0660013 0.0234422 0.0255038 3.28757e-05 0.00546637
764.205 3.26583 346.922 304.24 1 1 0.2 0.4 0.9 1.3 1.6 1.8 2.5 2.7 3.6 4 4.7 4.3 0.0817506 0.0626714 0.266316 0.269079 7.74244e-08 0.140319 0.0819362 0.0752154 6.23924e-11 0.0227129 4.996e-14 2.14689e-12 0.0692995 0.115376 0.263147 0.127873 0.136059 0.100271 0.104749 0.0344894 0.0329818 0.000202604 0.0145088 0.0010444
467.572 1.99817 219.68 176.998 1 1 0.0001 0.5 0.9 1.4 1.8 2.2 2.4 3 3.5 4.5 4.4 4.9 0.027252 0.174554 0.246471 0.242079 0.113575 0.0486755 0.0804198 0.0448858 0.0214041 3.87035e-11 0.000683902 1.68897e-11 0.0531033 0.165318 0.231839 0.20272 0.132776 0.0582145 0.048582 0.0524448 0.0240921 0.0240251 0.00688496 5.01528e-11
