Chi2   rChi2   BIC   AIC    Qichtot    Qimtot  R[0]  R[1]  R[2]  R[3]  R[4]  R[5]  R[6]  R[7]  R[8]  R[9]  R[10]  R[11]  Q0ch    Q1ch    Q2ch    Q3ch    Q4ch    Q5ch    Q6ch    Q7ch    Q8ch    Q9ch    Q10ch    Q11ch    Q0m    Q1m    Q2m    Q3m    Q4m    Q5m    Q6m    Q7m    Q8m    Q9m    Q10m    Q11m
734.527 3.38492 311.317 283.674 1 1 0.3 0.6 0.8 1.2 1.5 1.9 2.2 2.9 3.4 3.9 4.5 5.1 0.122916 0.125311 0.188665 0.180765 0.205504 0.0155421 0.101114 0.0601825 0 0 0 0 0.170688 0.10001 0.142321 0.190833 0.192478 0.0259929 0.137809 0.0398674 0 0 0 0
736.679 3.39484 312.001 284.359 1 1 0.0001 0.5 0.7 1.2 1.6 1.9 2.2 2.8 3.3 3.9 4.4 5 0.0446786 0.123156 0.248547 0.236907 0.19202 0.0207258 0.0545859 0.0793786 0 0 0 0 0.0748224 0.10422 0.235828 0.212395 0.193982 0.0173011 0.11107 0.0503802 0 0 0 0
730.747 3.3675 310.109 282.466 1 1 0.3 0.7 0.8 1.1 1.5 1.9 2.3 3.2 3.4 4 4.6 5.1 0.157345 0.0648393 0.174184 0.229686 0.164616 0.0664651 0.109474 0.0333903 0 0 0 0 0.180606 0.101013 0.151669 0.0938283 0.299965 0.00146357 0.145496 0.0259604 0 0 0 0
740.839 3.41401 313.319 285.676 1 1 0.3 0.7 0.9 0.9 1.4 1.7 2 2.7 3.1 3.7 4.3 4.8 0.14058 0.146997 0.172236 0.0806424 0.170168 0.16607 0.0187612 0.104546 0 0 0 0 0.196034 0.0412537 0.191948 0.0985555 0.196842 0.0618615 0.142928 0.0705759 0 0 0 0
738.882 3.40499 312.7 285.057 1 1 0.2 0.6 0.7 1.1 1.4 1.8 2.1 2.7 3.3 3.9 4.4 5 0.0718639 0.164618 0.179527 0.11137 0.239787 0.119402 0.0104779 0.102954 0 0 0 0 0.119197 0.0725602 0.211892 0.128466 0.209748 0.0948957 0.0969219 0.0663193 0 0 0 0
736.032 3.39185 311.796 284.153 1 1 0.0001 0.4 0.8 1.4 1.5 1.7 2 2.8 3.3 3.8 4.3 4.9 0.0134501 0.227339 0.203238 0.142692 0.279957 0.0175738 0.0168636 0.0988872 0 0 0 0 0.105823 0.0101492 0.411884 0.134865 0.0914953 0.00775815 0.178941 0.0590844 0 0 0 0
725.784 3.34463 308.515 280.872 1 1 0.2 0.4 0.7 1 1.5 2 2.2 2.9 3.4 3.9 4.5 5.1 0.0445655 0.171127 0.127653 0.153534 0.377665 0.0233767 0.0190991 0.0829799 0 0 0 0 0.126054 0.00161205 0.264569 0.138134 0.277999 0.0294166 0.113429 0.0487868 0 0 0 0
726.533 3.34808 308.756 281.113 1 1 0.2 0.4 0.8 1.3 1.5 1.7 2.1 2.8 3.3 3.8 4.4 5 0.00282845 0.255615 0.168164 0.0996763 0.355528 0.00704397 0.0119061 0.0992383 0 0 0 0 0.112353 0.0526231 0.329519 0.08671 0.199267 0.0269453 0.134504 0.0580792 0 0 0 0
739.252 3.40669 312.817 285.174 1 1 0.2 0.6 0.7 1.1 1.5 2 2.1 2.7 3.2 3.7 4.2 4.8 0.0609244 0.223616 0.138152 0.108043 0.32779 0.00900325 0.0269074 0.105563 0 0 0 0 0.124276 0.00795054 0.284107 0.134475 0.252816 0.0274214 0.104022 0.0649322 0 0 0 0
728.033 3.35499 309.239 281.596 1 1 0.3 0.4 0.8 0.9 1.4 1.8 2.1 2.8 3.4 3.9 4.5 5 0.0148758 0.249262 0.105941 0.0537207 0.39934 0.0695308 0.00931457 0.0980157 0 0 0 0 0.191842 0.000147553 0.190642 0.114254 0.262057 0.054058 0.131466 0.0555327 0 0 0 0
724.784 3.34002 308.192 280.549 1 1 0.2 0.4 0.8 1.2 1.6 1.7 2.4 3 3.6 4.2 4.8 5.3 0.0398694 0.197827 0.157127 0.218034 0.279414 0.000725664 0.0414071 0.0655947 0 0 0 0 0.110689 0.0553011 0.322381 0.0943458 0.212616 0.0698953 0.109531 0.0252406 0 0 0 0
736.906 3.39588 312.073 284.431 1 1 0.2 0.6 0.7 1 1.5 1.8 2.2 2.8 3.3 3.8 4.4 4.9 0.0742582 0.191323 0.102419 0.177879 0.291139 0.0213671 0.0623768 0.0792381 0 0 0 0 0.126039 0.0122718 0.253208 0.140466 0.268961 0.0332584 0.115909 0.0498864 0 0 0 0
743.895 3.42809 314.282 286.64 1 1 0.2 0.6 0.7 0.9 1.5 1.6 2 2.6 3.2 3.8 4.4 5 0.0708381 0.193925 0.0974009 0.14844 0.332525 0.0289851 6.02424e-05 0.127826 0 0 0 0 0.130272 0.00187435 0.207028 0.186763 0.265252 0.018232 0.106396 0.0841839 0 0 0 0
731.691 3.37185 310.411 282.769 1 1 0.2 0.6 0.8 1.2 1.7 2.2 2.4 3.1 3.3 3.9 4.5 5 0.103073 0.0844082 0.264157 0.23356 0.17015 0.0576797 0.0461502 0.0408223 0 0 0 0 0.114796 0.175098 0.128792 0.227434 0.221909 2.68536e-05 0.109697 0.0222474 0 0 0 0
736.448 3.39377 311.928 284.285 1 1 0.3 0.9 0.6 1.1 1.4 1.8 2.2 2.8 3.3 3.8 4.4 4.9 0.108872 0.0986902 0.205597 0.163305 0.168169 0.144712 0.0252128 0.0854417 0 0 0 0 0.177381 0.16537 0.100217 0.102031 0.186657 0.117451 0.0985967 0.0522955 0 0 0 0
