Chi2   rChi2   BIC   AIC    Qichtot    Qimtot  R[0]  R[1]  R[2]  R[3]  R[4]  R[5]  R[6]  R[7]  R[8]  R[9]  R[10]  R[11]  Q0ch    Q1ch    Q2ch    Q3ch    Q4ch    Q5ch    Q6ch    Q7ch    Q8ch    Q9ch    Q10ch    Q11ch    Q0m    Q1m    Q2m    Q3m    Q4m    Q5m    Q6m    Q7m    Q8m    Q9m    Q10m    Q11m
458.65 1.96004 214.69 172.008 1 1 0.2 0.5 0.7 1.1 1.4 1.8 2.4 3 3.5 4 4.2 5.1 0.051151 0.0798535 0.190137 0.186144 0.156191 0.159786 0.113736 0.0373118 0.0237809 6.88109e-10 0.00191015 1.11583e-10 0.0950841 0.0749329 0.127837 0.223237 0.135681 0.137211 0.12793 0.0323529 0.0151352 0.0255985 3.07146e-06 0.00499679
824.183 3.52215 366.491 323.809 1 1 0.2 0.5 0.9 1.2 1.6 2.1 2.5 3.4 3.5 3.8 2.8 5.2 0.0735808 0.0838573 0.257316 0.202557 0.102177 0.174933 0.0500034 0.0555756 2.43794e-08 9.02486e-11 3.42232e-08 2.92001e-11 0.0898561 0.124231 0.168181 0.196967 0.168428 0.0700885 0.114512 1.91093e-05 0.00565475 0.0393817 0.00696872 0.0157122
459.72 1.96462 215.294 172.612 1 1 0.2 0.4 0.8 1.3 1.6 1.8 2.3 2.9 3.2 3.7 4.5 4.9 0.0325839 0.0993335 0.276153 0.208942 0.105728 0.0771827 0.125694 0.0345931 0.027379 0.0113583 0.00105291 2.67064e-10 0.0959369 0.0481465 0.256523 0.225613 0.068401 0.0835588 0.125228 0.054312 7.56634e-10 0.0318112 0.0104689 8.27872e-10
454.059 1.94042 212.084 169.402 1 1 -0.0999 0.4 0.7 1.1 1.4 1.6 2.1 2.7 3.3 3.6 4.3 4.3 0.0307575 0.0672877 0.242752 0.141113 0.173573 0.0912281 0.14376 0.0701196 0.0282048 0.00850222 0.00270236 8.37283e-09 0.0664236 0.0636265 0.194585 0.173391 0.14364 0.0885248 0.137493 0.087215 5.19449e-08 0.0330778 0.0120225 5.56307e-07
455.1 1.94487 212.677 169.995 1 1 -0.0999 0.5 0.9 1.3 1.6 2.1 2.3 2.8 3.4 3.7 4.1 4.2 0.0298887 0.171992 0.238697 0.144965 0.18438 0.0661709 0.0772775 0.0515147 0.0317142 9.47036e-07 0.00307599 0.000322566 0.0646029 0.156682 0.187744 0.222218 0.0962937 0.120951 0.0381461 0.0729261 2.40638e-05 0.0290844 0.0111456 0.000182651
456.456 1.95067 213.448 170.766 1 1 -0.0999 0.3 0.7 1 1.4 1.8 2 2.6 3.3 3.6 4.3 5.2 0.00225413 0.095173 0.217586 0.136589 0.251401 0.0304572 0.134316 0.089409 0.0330916 0.00688906 0.00283506 7.33275e-08 0.0238091 0.121855 0.120455 0.217344 0.182698 0.0887234 0.0811079 0.114812 5.18816e-06 0.0373969 0.011612 0.000181547
452.79 1.935 211.359 168.678 1 1 -0.0999 0.4 0.8 1.1 1.4 1.7 2.1 2.6 3.2 3.7 4.1 5.1 0.0186361 0.121186 0.250715 0.071104 0.218331 0.0821287 0.116599 0.0734131 0.0355247 0.0107959 0.00156744 8.98337e-12 0.0549627 0.112153 0.185987 0.143158 0.153967 0.101181 0.0957073 0.0963963 0.0144996 0.0245447 0.0135951 0.003847
455.542 1.94676 212.929 170.247 1 1 0.2 0.4 0.7 1.1 1.5 1.8 2.2 2.8 3.4 3.5 4.4 4.8 0.0465823 0.0500116 0.237801 0.175902 0.227185 0.0370975 0.13424 0.0581762 0.026205 0.00502257 0.00177732 2.4944e-09 0.0912587 0.0251246 0.222804 0.177425 0.160672 0.100315 0.100226 0.0633103 0.0222108 0.012381 0.024272 3.36612e-07
454.956 1.94426 212.595 169.914 1 1 -0.0999 0.5 0.9 1.3 1.7 2 2.3 2.9 3.4 4 4.3 4.5 0.0293769 0.174855 0.228256 0.18656 0.181374 1.44289e-06 0.122528 0.046881 0.0251977 0.00487266 9.63492e-05 3.04508e-07 0.0555296 0.172646 0.195282 0.197471 0.121883 0.0779682 0.0754657 0.0592819 0.0226245 0.00606302 0.0149444 0.000840864
452.925 1.93558 211.437 168.755 1 1 0.2 0.5 0.9 1.3 1.6 2 2.3 2.8 3.3 3.9 4.1 5 0.0428861 0.150722 0.254767 0.128502 0.195057 0.0365574 0.110767 0.0401355 0.0345456 0.00220262 0.00385844 2.14075e-09 0.0920494 0.112673 0.216582 0.199815 0.101421 0.082614 0.0834725 0.0616219 0.00886567 0.0351207 3.23917e-06 0.00576151
