Chi2   rChi2   BIC   AIC    Qichtot    Qimtot  R[0]  R[1]  R[2]  R[3]  R[4]  R[5]  R[6]  R[7]  R[8]  R[9]  R[10]  R[11]  Q0ch    Q1ch    Q2ch    Q3ch    Q4ch    Q5ch    Q6ch    Q7ch    Q8ch    Q9ch    Q10ch    Q11ch    Q0m    Q1m    Q2m    Q3m    Q4m    Q5m    Q6m    Q7m    Q8m    Q9m    Q10m    Q11m
727.368 3.35192 309.025 281.382 1 1 0.2 0.4 0.8 1 1.5 1.7 2.1 2.8 3.3 3.9 4.5 5.1 0.0329341 0.205856 0.14642 0.110698 0.346123 0.0545914 0.00654517 0.0968324 0 0 0 0 0.0818567 0.125067 0.169051 0.179656 0.217521 0.0382298 0.130243 0.0583752 0 0 0 0
738.715 3.40422 312.647 285.004 1 1 0.0001 0.4 0.9 1.1 1.6 1.7 2 2.8 3.3 3.8 4.4 5 0.0232747 0.229645 0.158276 0.166456 0.312537 0.00544937 0.00878327 0.0955796 0 0 0 0 0.065526 0.139955 0.2723 0.152296 0.133371 0.00808433 0.171731 0.0567362 0 0 0 0
727.556 3.35279 309.085 281.442 1 1 -0.2999 0.4 0.7 0.9 1.4 1.8 2.1 2.8 3.3 3.8 4.3 4.9 0.0287968 0.221498 0.0802568 0.0962705 0.390118 0.0781237 0.00914659 0.0957895 0 0 0 0 0.186379 0.00136642 0.101855 0.209883 0.260603 0.0528865 0.131041 0.0559842 0 0 0 0
727.505 3.35256 309.069 281.426 1 1 -0.1999 0.4 0.8 1.1 1.4 1.8 2.2 2.8 3.4 3.9 4.4 4.9 0.000113777 0.272194 0.112892 0.0673652 0.353109 0.0965867 0.000315004 0.0974235 0 0 0 0 0.072718 0.139583 0.209421 0.122778 0.185355 0.127714 0.0902373 0.0521934 0 0 0 0
726.937 3.34994 308.886 281.243 1 1 -0.0999 0.4 0.7 0.9 1.4 1.7 2.1 2.8 3.4 4 4.5 5.1 0.00699141 0.238958 0.106208 0.0717907 0.371798 0.0973279 0.00912876 0.0977973 0 0 0 0 0.0715021 0.0943591 0.165214 0.169472 0.236094 0.074805 0.130398 0.0581567 0 0 0 0
735.359 3.38875 311.581 283.939 1 1 0.0001 0.4 0.8 1.2 1.5 1.9 2 2.8 3.2 3.8 4.3 4.8 0.00274289 0.258748 0.151769 0.0986612 0.363919 0.0150055 0.010093 0.0990622 0 0 0 0 0.084455 0.0734374 0.306572 0.177581 0.0891394 0.0795291 0.13076 0.0585258 0 0 0 0
739.703 3.40877 312.96 285.317 1 1 0.3 0.6 0.7 1 1.5 1.8 2.1 2.7 3.2 3.7 4.3 4.8 0.0888899 0.206872 0.0939143 0.127279 0.343099 0.0119229 0.0184879 0.109536 0 0 0 0 0.188964 0.000174531 0.126799 0.250595 0.203408 0.0599923 0.102896 0.0671715 0 0 0 0
739.496 3.40782 312.894 285.252 1 1 -0.1999 0.5 0.8 1.2 1.5 1.9 2.1 2.7 3.3 3.9 4.5 5 0.0269532 0.252523 0.160765 0.119125 0.295459 0.000939234 0.0406301 0.103606 0 0 0 0 0.104049 0.125142 0.209184 0.16372 0.174651 0.065395 0.0918705 0.0659877 0 0 0 0
737.141 3.39696 312.148 284.505 1 1 -0.0999 0.4 0.8 1.2 1.6 1.9 2 2.8 3.3 3.8 4.4 4.9 0.0233561 0.21921 0.159482 0.20188 0.286084 0.0128442 0.000139229 0.0970049 0 0 0 0 0.0935616 0.0668532 0.294492 0.210858 0.0758324 0.0647654 0.136016 0.0576208 0 0 0 0
738.76 3.40442 312.661 285.019 1 1 -0.2999 0.7 0.8 1 1.5 1.8 2.2 2.7 3.3 3.9 4.4 4.9 0.13239 0.170563 0.118316 0.126784 0.263811 0.0714718 0.0129299 0.103734 0 0 0 0 0.191477 0.0428184 0.137997 0.182913 0.215973 0.0847159 0.084453 0.0596527 0 0 0 0
726.625 3.3485 308.786 281.143 1 1 -0.2999 0.4 0.6 1 1.5 1.8 2.1 2.8 3.4 4 4.5 5.1 0.066706 0.143118 0.107938 0.182404 0.361999 0.0370858 0.00264395 0.0981055 0 0 0 0 0.175286 0.00535275 0.10228 0.292115 0.194965 0.0475267 0.124481 0.057994 0 0 0 0
724.406 3.33828 308.07 280.427 1 1 -0.0999 0.5 0.9 1.2 1.6 2.1 2.3 2.9 3.5 4 4.6 5.1 0.0608695 0.223752 0.149263 0.162451 0.298659 0.00917259 0.0123177 0.083515 0 0 0 0 0.0603048 0.239769 0.124185 0.213549 0.180448 0.0754581 0.06437 0.041916 0 0 0 0
724.555 3.33896 308.118 280.475 1 1 -0.0999 0.4 1 1.2 1.6 2 2.4 3 3.5 4.1 4.7 5.3 0.0194113 0.247277 0.224461 0.122643 0.26532 0.0225801 0.0332412 0.0650669 0 0 0 0 0.0114427 0.270095 0.196841 0.171043 0.142333 0.103536 0.0698284 0.0348805 0 0 0 0
725.08 3.34138 308.287 280.645 1 1 -0.0999 0.4 1 1.3 1.8 2 2.5 3 3.5 4.1 4.6 5.1 0.0368454 0.214441 0.262835 0.202566 0.201204 0.000132278 0.0144476 0.0675282 0 0 0 0 0.0144951 0.263304 0.233888 0.198675 0.109255 0.0891127 0.0609015 0.0303686 0 0 0 0
734.142 3.38314 311.194 283.551 1 1 -0.0999 0.5 0.9 1.3 1.7 1.8 2.3 2.9 3.4 4 4.5 5.1 0.0484025 0.1928 0.276683 0.177214 0.172483 0.00223338 0.0692275 0.0609575 0 0 0 0 0.0618158 0.2327 0.162415 0.244232 0.0998329 0.0539856 0.111496 0.0335223 0 0 0 0
724.44 3.33843 308.081 280.438 1 1 0.0001 0.5 1.2 1.2 1.6 2 2.5 3 3.5 4.1 4.7 5.2 0.0401071 0.296139 0.214243 0.103508 0.21585 0.0362986 0.0320609 0.0617934 0 0 0 0 0.0435241 0.296379 0.185493 0.175801 0.0600981 0.156284 0.0497886 0.0326326 0 0 0 0
730.624 3.36693 310.07 282.427 1 1 -0.0999 0.5 0.8 1.2 1.6 2.1 2.3 3.2 3.4 4 4.6 5.2 0.0655535 0.132081 0.233105 0.259228 0.122203 0.0759347 0.0770074 0.0348879 0 0 0 0 0.0486818 0.27898 0.0379944 0.287409 0.173024 0.00676422 0.140659 0.026487 0 0 0 0
729.858 3.3634 309.824 282.182 1 1 0.2 0.4 0.8 1.1 1.6 1.9 2.4 3.3 3.5 4.1 4.7 5.2 0.0733754 0.098048 0.219219 0.269956 0.128608 0.092813 0.0901732 0.027807 0 0 0 0 0.0261254 0.239371 0.0756577 0.271702 0.205256 0.0432837 0.116935 0.0216694 0 0 0 0
730.267 3.36529 309.956 282.313 1 1 -0.1999 0.5 0.8 1.1 1.5 1.9 2.3 3.2 3.3 3.8 4.3 4.8 0.103543 0.0671891 0.222661 0.262734 0.103221 0.114601 0.0904534 0.0355977 0 0 0 0 0.0736003 0.231091 0.0558776 0.200227 0.252103 0.0177687 0.142859 0.0264727 0 0 0 0
738.868 3.40492 312.695 285.053 1 1 -0.2999 0.6 0.5 1 1.4 1.7 2 2.7 3.1 3.7 4.3 4.9 0.0589354 0.0746635 0.18378 0.224821 0.187658 0.143554 0.0198951 0.106693 0 0 0 0 0.169402 0.133735 0.00369155 0.221252 0.232839 0.000132713 0.171532 0.0674162 0 0 0 0
