Chi2   rChi2   BIC   AIC    Qichtot    Qimtot  R[0]  R[1]  R[2]  R[3]  R[4]  R[5]  R[6]  R[7]  R[8]  R[9]  R[10]  R[11]  Q0ch    Q1ch    Q2ch    Q3ch    Q4ch    Q5ch    Q6ch    Q7ch    Q8ch    Q9ch    Q10ch    Q11ch    Q0m    Q1m    Q2m    Q3m    Q4m    Q5m    Q6m    Q7m    Q8m    Q9m    Q10m    Q11m
453.923 1.93984 212.007 169.325 1 1 0.0001 0.5 0.7 1.2 1.5 1.9 2.4 3 3.6 4.4 4.4 5.2 0.0338954 0.0945814 0.215254 0.232717 0.128118 0.130533 0.0975211 0.0467389 0.0205813 4.14345e-05 1.79881e-05 4.97302e-10 0.05423 0.125511 0.157212 0.255451 0.0669503 0.173372 0.0684342 0.0594904 0.0179838 0.00317104 0.0181937 4.16321e-07
452.558 1.93401 211.226 168.545 1 1 0.2 0.5 0.8 1 1.3 1.6 2.2 2.7 3.2 3.6 4.1 5.2 0.0446022 0.138165 0.132371 0.150176 0.106086 0.204833 0.125943 0.0528026 0.0302172 0.0119877 0.00281674 6.19615e-12 0.0971432 0.0916108 0.105553 0.179758 0.0948271 0.18826 0.117972 0.0746648 0.00337955 0.0264337 0.0166773 0.00372111
457.765 1.95626 214.19 171.508 1 1 0.0001 0.5 0.7 1.2 1.6 1.8 2.3 2.7 3.3 3.7 4 4 0.032202 0.107827 0.195052 0.271763 0.0865232 0.119171 0.0960223 0.048201 0.0373032 0.00163143 0.00185515 0.00244943 0.0590971 0.136805 0.116079 0.318893 0.0185309 0.143278 0.0947744 0.0593828 0.0234423 0.00494106 0.0239634 0.000813762
453.23 1.93688 211.611 168.929 1 1 0.2 0.5 0.7 1.2 1.4 1.9 2.3 2.7 3.3 3.9 4 5 0.0596357 0.0269905 0.275159 0.142704 0.193507 0.131526 0.0736655 0.0546288 0.0362145 0.002144 0.00382615 2.86417e-10 0.101793 0.0341703 0.194793 0.244805 0.094017 0.141547 0.0622568 0.0710436 0.0154005 0.0313246 0.00181253 0.00703679
453.327 1.93729 211.666 168.984 1 1 0.2 0.5 0.7 1.1 1.5 1.9 2.3 2.9 3.5 4.3 4.2 4.6 0.0535778 0.0675311 0.204747 0.191768 0.213588 0.0794403 0.110084 0.0525469 0.0247926 0.00182829 9.67825e-05 2.05771e-10 0.0854649 0.0803768 0.149545 0.217726 0.151806 0.130339 0.0790646 0.0626027 0.0233491 0.0176957 0.00202965 2.22661e-07
456.035 1.94887 213.209 170.527 1 1 0.0001 0.5 0.7 1.2 1.5 1.9 2.3 2.8 3.4 3.7 4.2 4.3 0.0344826 0.0903824 0.221353 0.22441 0.139704 0.113377 0.087523 0.0548792 0.0296918 1.1712e-06 0.00419624 1.37422e-07 0.0667534 0.0844178 0.186008 0.242774 0.114404 0.104992 0.0911182 0.0678444 6.68727e-08 0.0333934 0.00582339 0.00247246
820.132 3.50484 365.215 322.533 1 1 0.0001 0.5 0.9 1.2 1.7 2 2.3 3 3.3 4.2 4.3 4.6 0.0449385 0.132423 0.21387 0.247075 0.0856856 0.100501 0.113797 6.58788e-10 0.0612126 4.36867e-12 1.4736e-12 0.000497183 0.0470415 0.192443 0.148235 0.198316 0.162118 0.0786579 0.0629585 0.0718556 0.0105078 0.0135238 0.0143354 8.19554e-06
806.262 3.44556 360.797 318.115 1 1 0.2 0.6 0.9 1.2 1.6 2 2.2 2.8 3.3 2.8 4.3 3.1 0.0810804 0.104255 0.220893 0.207156 0.116623 0.0233908 0.183164 1.54016e-12 0.0634375 1.60415e-08 1.10315e-10 1.39351e-09 0.093256 0.159599 0.154579 0.154287 0.144079 0.158091 0.00284604 0.0658467 0.0320644 0.00831516 0.0269776 5.88925e-05
855.081 3.65419 376.023 333.341 1 1 0.0001 0.5 0.8 1.1 1.7 2 2.4 2.9 3.4 4.4 4.4 4.8 0.0419693 0.149372 0.0546718 0.381741 0.0875898 0.13675 0.0915167 3.60054e-08 0.0563898 1.28218e-09 1.28218e-09 3.42248e-10 0.0504148 0.175704 0.0872413 0.250373 0.194395 0.0846595 0.0419775 0.063227 0.0260409 0.0108992 0.0150675 3.87185e-09
780.089 3.33371 352.25 309.568 1 1 0.2 0.6 1 1.1 1.5 1.7 1.9 2.6 2.7 3.9 4 4.9 0.0953071 0.118311 0.0660515 0.304233 0.101488 0.0701898 0.0695526 0.145311 0.0059648 0.00983607 0.0137572 1.44038e-09 0.099076 0.172935 0.106067 0.149877 0.127997 0.0974222 0.0706174 0.121662 0.00123463 0.0307902 6.44718e-06 0.0223143
