Chi2   rChi2   BIC   AIC    Qichtot    Qimtot  R[0]  R[1]  R[2]  R[3]  R[4]  R[5]  R[6]  R[7]  R[8]  R[9]  R[10]  R[11]  Q0ch    Q1ch    Q2ch    Q3ch    Q4ch    Q5ch    Q6ch    Q7ch    Q8ch    Q9ch    Q10ch    Q11ch    Q0m    Q1m    Q2m    Q3m    Q4m    Q5m    Q6m    Q7m    Q8m    Q9m    Q10m    Q11m
437.305 1.86883 202.347 159.665 1.0083 1.01166 0.2 0.4 0.7 1.1 1.5 1.9 2.3 2.9 3.4 4.1 4.5 4.4 0.0453221 0.0535895 0.232462 0.182512 0.219432 0.0756333 0.112933 0.0494052 0.0262458 0.0075258 0.00324204 3.90692e-08 0.0757628 0.0641677 0.182282 0.208946 0.157711 0.129693 0.0825391 0.0608128 0.0253199 0.0134146 0.0110135 5.55546e-09
435.084 1.85933 201.028 158.346 1.00846 1.00111 0.1 0.5 0.9 1.3 1.6 1.7 2.2 2.7 3.3 3.7 4.3 4.4 0.0297847 0.172932 0.234368 0.161672 0.110433 0.072651 0.117247 0.0598075 0.0355923 0.00492076 0.00905493 9.11176e-09 0.0676436 0.145658 0.209631 0.202374 0.0180915 0.12413 0.110351 0.0785635 0.00802223 0.0293769 0.0072645 1.52316e-09
434.895 1.85852 200.915 158.233 1.00844 1.0015 0.3 2.77556e-17 0.7 1.1 1.4 1.9 2.4 2.8 3.3 3.7 4.3 4.4 0.0767572 0.0100218 0.257548 0.127974 0.223822 0.14265 0.0850944 0.0367239 0.0331276 0.00590789 0.00881141 1.26402e-09 0.0779379 0.0412251 0.210948 0.156185 0.199395 0.132445 0.0895988 0.0517923 0.00400693 0.0310822 0.0068851 4.94224e-08
437.271 1.86868 202.327 159.645 1.00825 1.01949 0.3 0.7 0.8 1.1 1.5 1.6 2.1 2.5 3.1 3.7 4.4 4.5 0.100778 0.180604 0.0616569 0.173586 0.157318 0.0872368 0.107528 0.0722067 0.0456344 0.0159401 0.00576607 2.56175e-09 0.155742 0.0371496 0.15718 0.188711 1.15692e-07 0.214066 0.113636 0.056524 0.0617238 0.0136795 0.0210811 5.06125e-11
500.986 2.14097 237.557 194.875 1.01298 1.07627 0.2 0.3 0.9 1.3 1.6 1.8 2.3 2.8 3.3 3.8 5.1 4.7 0.0565336 0.097153 0.246674 0.226705 0.0448169 0.181146 0.0399529 0.0471169 0.0632903 1.39599e-12 0.0095877 8.78148e-12 0.0179668 0.147944 0.305507 0.0890295 0.214765 0.00996912 0.140709 0.0586036 0.0218891 0.0436435 0.0262387 7.89702e-13
435.693 1.86193 201.39 158.708 1.00824 1.00849 0.0001 0.4 0.7 0.9 1.4 1.8 2.1 2.7 3.2 3.6 4.3 4.4 0.0244836 0.0860195 0.177878 0.135936 0.29612 0.0253425 0.146464 0.0669723 0.0247897 0.0169767 0.00725488 2.62921e-07 0.0321241 0.154386 0.0198914 0.249217 0.216836 0.0838842 0.121985 0.0641137 0.0360789 0.0111245 0.0188487 1.66485e-10
435.712 1.86202 201.402 158.72 1.00837 0.996231 0.0001 0.5 0.8 1.1 1.4 2 2.5 2.6 3.2 3.7 4.3 4.4 0.0308493 0.142451 0.211338 0.0571305 0.274102 0.151493 0.0317454 0.051663 0.0396727 0.0101011 0.00782275 1.01752e-13 0.0626587 0.136157 0.156379 0.110696 0.234688 0.148245 2.07501e-13 0.0987435 0.0148571 0.0266854 0.00711985 2.17287e-12
437.687 1.87046 202.573 159.891 1.00836 0.994564 0.0001 0.2 0.6 0.8 1.3 1.6 2 2.5 2.9 3.4 4.3 3.5 3.24296e-13 0.0584117 0.157381 0.167608 0.264781 0.0772607 0.138037 0.0705706 0.0339314 0.0311808 0.0092002 4.02345e-13 1.15563e-09 0.0939196 0.133464 0.158768 0.258375 0.047034 0.173586 0.0355629 0.0547654 0.0222945 0.0167941 2.63026e-10
507.238 2.16768 240.769 198.087 1.01375 1.00661 0.0001 0.4 0.7 1.2 1.3 1.9 2.2 2.9 3.4 3.4 4.5 5.2 0.0703981 0.0430756 0.195677 0.073699 0.301183 0.192004 0.0129645 0.0716091 0.0428802 4.6681e-05 6.10623e-16 0.0102136 0.0519239 0.0683082 0.249711 1.79386e-08 0.298738 0.147953 0.0825106 0.0720595 0.0271444 3.53192e-08 0.00747351 0.000788086
436.448 1.86516 201.839 159.157 1.00819 1.00884 0.3 2.77556e-17 0.6 1 1.4 1.8 2.2 2.7 3.2 3.7 4.3 4.4 0.00986485 0.0325576 0.240983 0.174491 0.235975 0.0948767 0.111483 0.055236 0.0331063 0.0128644 0.0067543 4.79812e-10 0.0906798 0.0231334 0.149338 0.225387 0.160363 0.143858 0.0917721 0.0556469 0.0412737 0.00931405 0.0180734 3.69957e-11
435.235 1.85998 201.118 158.436 1.00845 1.00182 0.1 0.3 0.7 1 1.4 1.7 2.2 2.7 3.3 3.8 4.3 4.9 2.70366e-10 0.100396 0.204914 0.161088 0.196545 0.118515 0.118255 0.0587566 0.0368412 0.00435606 0.00878207 1.46645e-10 0.0376907 0.0947396 0.155838 0.18459 0.186399 0.104269 0.116931 0.0755735 0.014483 0.027664 0.00364009 2.94206e-09
